lead_id,created_date,lead_source,account_id,workspace_id,email_domain,pql_rule_v1_flag,status,converted_opportunity_id,converted_date,owner_id
00QL0000017,2024-01-26,Product (PQL),001A000611,ws_012403,,1,Nurture,,,
00QL0008913,2024-01-26,Paid social,001A007562,,,0,Disqualified - No response,,,005S0000
00QL0008941,2024-01-27,Paid search - Enterprise LP,001A003054,,,0,Nurture,,,005S0003
00QL0008838,2024-01-27,Content download,001A001583,,,0,Disqualified - No response,,,005S0001
00QL0021902,2024-01-27,SDR Outbound,001A000544,,,0,Nurture,,,005S0000
00QL0008841,2024-01-27,Content download,001A005604,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0021956,2024-01-27,SDR Outbound,001A008065,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0008912,2024-01-27,Paid social,001A008762,,,0,Disqualified - No response,,,005S0001
00QL0000016,2024-01-27,Product (PQL),001A003596,ws_010909,,1,Converted,006O0000009,2024-01-30,
00QL0008883,2024-01-27,Event / Trade show,001A001165,,,0,Nurture,,,005S0004
00QL0008878,2024-01-27,Event / Trade show,001A001902,,,0,Nurture,,,005S0003
00QL0008932,2024-01-27,Paid search - Enterprise LP,,,,0,Disqualified - No response,,,005S0004
00QL0008756,2024-01-27,Webinar,,,,0,Nurture,,,005S0003
00QL0021927,2024-01-27,SDR Outbound,001A007311,,,0,Disqualified - No fit,,,005S0001
00QL0000023,2024-01-27,Product (PQL),001A002319,ws_017935,,1,Converted,006O0000012,2024-02-01,
00QL0000020,2024-01-27,Product (PQL),,ws_014187,proton.me,1,Disqualified - Student / hobbyist,,,
00QL0008742,2024-01-27,Webinar,001A007553,,,0,Nurture,,,005S0001
00QL0008747,2024-01-27,Webinar,001A004452,,,0,Nurture,,,005S0004
00QL0008734,2024-01-28,Webinar,001A001742,,,0,Nurture,,,005S0000
00QL0008865,2024-01-28,Content download,001A008007,,,0,Nurture,,,005S0004
00QL0008847,2024-01-28,Content download,001A006130,,,0,Disqualified - No response,,,005S0001
00QL0021948,2024-01-28,SDR Outbound,001A001997,,,0,Nurture,,,005S0005
00QL0008751,2024-01-28,Webinar,,,,0,Nurture,,,005S0003
00QL0008903,2024-01-28,Paid social,001A003797,,,0,Nurture,,,005S0004
00QL0008949,2024-01-28,Paid search - Enterprise LP,001A004510,,,0,Nurture,,,005S0003
00QL0008826,2024-01-28,Content download,001A003005,,,0,Disqualified - No response,,,005S0003
00QL0021942,2024-01-28,SDR Outbound,001A007919,,,0,Nurture,,,005S0005
00QL0008777,2024-01-28,Content download,001A001604,,,0,Disqualified - No response,,,005S0001
00QL0000002,2024-01-30,Product (PQL),001A008932,ws_000272,,1,Converted,006O0000027,2024-02-24,
00QL0000006,2024-01-30,Product (PQL),001A003023,ws_003801,,1,Converted,006O0000016,2024-02-11,
00QL0009016,2024-02-01,Content download,001A003834,,,0,Nurture,,,005S0001
00QL0009151,2024-02-01,Paid social,001A008497,,,0,Disqualified - No response,,,005S0006
00QL0009150,2024-02-01,Paid social,001A005904,,,0,Disqualified - No fit,,,005S0005
00QL0008956,2024-02-01,Webinar,001A002004,,,0,Disqualified - No response,,,005S0000
00QL0009097,2024-02-01,Content download,001A005976,,,0,Nurture,,,005S0003
00QL0021965,2024-02-01,SDR Outbound,001A000509,,,0,Disqualified - No fit,,,005S0000
00QL0009092,2024-02-01,Content download,001A000310,,,0,Nurture,,,005S0002
00QL0009028,2024-02-01,Content download,001A005651,,,0,Disqualified - No fit,,,005S0005
00QL0008976,2024-02-01,Webinar,001A002286,,,0,Disqualified - No fit,,,005S0001
00QL0009012,2024-02-01,Content download,,,,0,Nurture,,,005S0004
00QL0009160,2024-02-01,Paid social,001A003471,,,0,Disqualified - No fit,,,005S0005
00QL0009036,2024-02-02,Content download,001A002824,,,0,Nurture,,,005S0006
00QL0021959,2024-02-02,SDR Outbound,001A004330,,,0,Nurture,,,005S0000
00QL0009154,2024-02-02,Paid social,001A004858,,,0,Disqualified - No fit,,,005S0000
00QL0009155,2024-02-02,Paid social,001A005853,,,0,Nurture,,,005S0001
00QL0009056,2024-02-02,Content download,001A002638,,,0,Disqualified - No response,,,005S0004
00QL0009156,2024-02-02,Paid social,001A005767,,,0,Disqualified - No response,,,005S0003
00QL0021989,2024-02-02,SDR Outbound,001A000826,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0022002,2024-02-02,SDR Outbound,001A001673,,,0,Disqualified - No response,,,005S0000
00QL0009170,2024-02-02,Paid search - Enterprise LP,001A000838,,,0,Converted,006O0000034,2024-03-06,005S0005
00QL0022012,2024-02-02,SDR Outbound,001A002906,,,0,Disqualified - No fit,,,005S0006
00QL0022015,2024-02-02,SDR Outbound,001A006088,,,0,Disqualified - No fit,,,005S0005
00QL0022024,2024-02-02,SDR Outbound,001A000951,,,0,Disqualified - No fit,,,005S0001
00QL0009152,2024-02-02,Paid social,001A002348,,,0,Disqualified - No response,,,005S0000
00QL0009177,2024-02-02,Paid search - Enterprise LP,,,,0,Disqualified - No fit,,,005S0004
00QL0008963,2024-02-02,Webinar,001A003412,,,0,Converted,006O0000019,2024-02-16,005S0002
00QL0009044,2024-02-02,Content download,001A008355,,,0,Nurture,,,005S0004
00QL0022034,2024-02-02,SDR Outbound,001A004857,,,0,Disqualified - No response,,,005S0003
00QL0009020,2024-02-02,Content download,001A005567,,,0,Disqualified - No fit,,,005S0000
00QL0008990,2024-02-02,Webinar,001A005884,,,0,Disqualified - No response,,,005S0002
00QL0000031,2024-02-02,Product (PQL),,ws_000952,proton.me,1,Nurture,,,
00QL0008980,2024-02-02,Webinar,001A008651,,,0,Nurture,,,005S0006
00QL0009008,2024-02-02,Content download,001A006641,,,0,Nurture,,,005S0003
00QL0008978,2024-02-02,Webinar,001A003649,,,0,Nurture,,,005S0004
00QL0022001,2024-02-03,SDR Outbound,001A003794,,,0,Disqualified - No fit,,,005S0004
00QL0009030,2024-02-03,Content download,001A008900,,,0,Nurture,,,005S0000
00QL0008960,2024-02-03,Webinar,001A002533,,,0,Nurture,,,005S0000
00QL0009161,2024-02-03,Paid search - Enterprise LP,001A004434,,,0,Nurture,,,005S0003
00QL0009139,2024-02-03,Paid social,001A005198,,,0,Disqualified - No response,,,005S0003
00QL0008983,2024-02-03,Webinar,001A000159,,,0,Disqualified - No response,,,005S0003
00QL0009164,2024-02-03,Paid search - Enterprise LP,001A004138,,,0,Disqualified - No fit,,,005S0004
00QL0022031,2024-02-03,SDR Outbound,001A003873,,,0,Disqualified - No response,,,005S0000
00QL0022028,2024-02-03,SDR Outbound,001A003727,,,0,Disqualified - No fit,,,005S0001
00QL0021991,2024-02-03,SDR Outbound,001A007415,,,0,Disqualified - No fit,,,005S0003
00QL0009143,2024-02-03,Paid social,001A002979,,,0,Nurture,,,005S0003
00QL0009088,2024-02-03,Content download,001A006989,,,0,Disqualified - No response,,,005S0000
00QL0009178,2024-02-03,Paid search - Enterprise LP,001A001665,,,0,Nurture,,,005S0003
00QL0009006,2024-02-03,Content download,001A007938,,,0,Nurture,,,005S0001
00QL0009159,2024-02-04,Paid social,001A004357,,,0,Nurture,,,005S0005
00QL0009063,2024-02-04,Content download,001A006333,,,0,Disqualified - No response,,,005S0002
00QL0008995,2024-02-04,Content download,001A001798,,,0,Nurture,,,005S0002
00QL0008970,2024-02-04,Webinar,001A005946,,,0,Nurture,,,005S0000
00QL0009083,2024-02-04,Content download,,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0022025,2024-02-04,SDR Outbound,001A000338,,,0,Disqualified - No fit,,,005S0000
00QL0009034,2024-02-04,Content download,001A000883,,,0,Nurture,,,005S0002
00QL0021990,2024-02-04,SDR Outbound,001A001847,,,0,Nurture,,,005S0003
00QL0009114,2024-02-04,Event / Trade show,001A001510,,,0,Disqualified - No response,,,005S0000
00QL0022045,2024-02-04,SDR Outbound,001A001802,,,0,Disqualified - No fit,,,005S0000
00QL0009010,2024-02-04,Content download,001A003692,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0009074,2024-02-04,Content download,001A000060,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0009138,2024-02-04,Paid social,001A003916,,,0,Disqualified - No response,,,005S0002
00QL0009141,2024-02-04,Paid social,001A003763,,,0,Nurture,,,005S0001
00QL0009075,2024-02-04,Content download,001A007756,,,0,Disqualified - No fit,,,005S0000
00QL0009158,2024-02-04,Paid social,001A002706,,,0,Nurture,,,005S0002
00QL0021978,2024-02-04,SDR Outbound,001A006275,,,0,Nurture,,,005S0004
00QL0008961,2024-02-04,Webinar,001A006855,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0009104,2024-02-04,Event / Trade show,001A007429,,,0,Disqualified - No fit,,,005S0006
00QL0021988,2024-02-05,SDR Outbound,001A003894,,,0,Nurture,,,005S0006
00QL0009094,2024-02-05,Content download,,,,0,Disqualified - No response,,,005S0003
00QL0009005,2024-02-05,Content download,001A002882,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0009136,2024-02-05,Paid social,001A004229,,,0,Disqualified - No response,,,005S0001
00QL0008999,2024-02-05,Content download,001A006601,,,0,Nurture,,,005S0000
00QL0009045,2024-02-05,Content download,001A001850,,,0,Disqualified - No response,,,005S0001
00QL0022003,2024-02-05,SDR Outbound,001A007335,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0009004,2024-02-05,Content download,001A000939,,,0,Disqualified - No fit,,,005S0000
00QL0009000,2024-02-05,Content download,001A008032,,,0,Nurture,,,005S0004
00QL0009062,2024-02-05,Content download,001A002542,,,0,Disqualified - No fit,,,005S0005
00QL0000041,2024-02-05,Product (PQL),001A006993,ws_006055,,1,Converted,006O0000023,2024-02-21,
00QL0009057,2024-02-05,Content download,,,,0,Disqualified - No fit,,,005S0004
00QL0009041,2024-02-05,Content download,001A008709,,,0,Disqualified - No response,,,005S0005
00QL0008989,2024-02-05,Webinar,001A003781,,,0,Disqualified - No response,,,005S0003
00QL0009037,2024-02-05,Content download,001A004183,,,0,Disqualified - No fit,,,005S0002
00QL0022021,2024-02-05,SDR Outbound,001A008387,,,0,Disqualified - No fit,,,005S0004
00QL0009128,2024-02-06,Event / Trade show,001A007243,,,0,Nurture,,,005S0003
00QL0000059,2024-02-06,Product (PQL),001A006923,ws_016816,,1,Converted,006O0000017,2024-02-12,
00QL0008988,2024-02-06,Webinar,001A000995,,,0,Converted,006O0000028,2024-02-24,005S0005
00QL0009157,2024-02-06,Paid social,,,,0,Nurture,,,005S0003
00QL0022023,2024-02-06,SDR Outbound,001A005267,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0009172,2024-02-06,Paid search - Enterprise LP,001A002591,,,0,Disqualified - No response,,,005S0002
00QL0009173,2024-02-06,Paid search - Enterprise LP,001A003316,,,0,Disqualified - No fit,,,005S0004
00QL0009002,2024-02-06,Content download,001A004270,,,0,Disqualified - No fit,,,005S0006
00QL0009087,2024-02-07,Content download,001A008437,,,0,Disqualified - No response,,,005S0003
00QL0009067,2024-02-07,Content download,001A000055,,,0,Converted,006O0000042,2024-03-12,005S0004
00QL0021963,2024-02-07,SDR Outbound,001A005874,,,0,Disqualified - No fit,,,005S0000
00QL0009079,2024-02-07,Content download,001A002289,,,0,Converted,006O0000030,2024-02-27,005S0001
00QL0022006,2024-02-07,SDR Outbound,001A007677,,,0,Nurture,,,005S0006
00QL0008991,2024-02-07,Webinar,001A005697,,,0,Disqualified - No fit,,,005S0006
00QL0009117,2024-02-07,Event / Trade show,001A004709,,,0,Nurture,,,005S0005
00QL0009107,2024-02-07,Event / Trade show,001A003771,,,0,Disqualified - No response,,,005S0006
00QL0009098,2024-02-07,Content download,001A006180,,,0,Nurture,,,005S0000
00QL0009031,2024-02-08,Content download,001A007999,,,0,Disqualified - No response,,,005S0006
00QL0009090,2024-02-08,Content download,001A002810,,,0,Disqualified - No response,,,005S0000
00QL0009072,2024-02-08,Content download,001A006246,,,0,Disqualified - No fit,,,005S0006
00QL0008958,2024-02-08,Webinar,001A002676,,,0,Disqualified - No response,,,005S0002
00QL0000053,2024-02-08,Product (PQL),001A002114,ws_013445,,1,Converted,006O0000026,2024-02-23,
00QL0009096,2024-02-08,Content download,001A005178,,,0,Disqualified - No fit,,,005S0002
00QL0021967,2024-02-08,SDR Outbound,001A001676,,,0,Disqualified - No response,,,005S0003
00QL0008953,2024-02-08,Webinar,,,,0,Nurture,,,005S0003
00QL0008955,2024-02-08,Webinar,001A001077,,,0,Nurture,,,005S0002
00QL0009069,2024-02-08,Content download,001A001165,,,0,Nurture,,,005S0004
00QL0009116,2024-02-08,Event / Trade show,001A001401,,,0,Disqualified - No fit,,,005S0000
00QL0009113,2024-02-08,Event / Trade show,001A004714,,,0,Disqualified - No fit,,,005S0004
00QL0009118,2024-02-09,Event / Trade show,001A007991,,,0,Nurture,,,005S0006
00QL0022000,2024-02-09,SDR Outbound,001A002822,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0021996,2024-02-09,SDR Outbound,001A008035,,,0,Disqualified - No fit,,,005S0003
00QL0008967,2024-02-09,Webinar,001A001622,,,0,Disqualified - No response,,,005S0004
00QL0000054,2024-02-09,Product (PQL),001A006310,ws_014004,,1,Nurture,,,
00QL0009025,2024-02-09,Content download,001A004872,,,0,Disqualified - No fit,,,005S0004
00QL0008984,2024-02-09,Webinar,,,,0,Nurture,,,005S0004
00QL0021958,2024-02-09,SDR Outbound,001A004948,,,0,Disqualified - No response,,,005S0004
00QL0021976,2024-02-09,SDR Outbound,001A006372,,,0,Nurture,,,005S0006
00QL0009095,2024-02-09,Content download,001A004322,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0008977,2024-02-10,Webinar,001A004576,,,0,Nurture,,,005S0003
00QL0009112,2024-02-10,Event / Trade show,001A007658,,,0,Disqualified - No fit,,,005S0000
00QL0021964,2024-02-10,SDR Outbound,001A008188,,,0,Disqualified - No fit,,,005S0004
00QL0009119,2024-02-10,Event / Trade show,001A006735,,,0,Nurture,,,005S0006
00QL0021977,2024-02-10,SDR Outbound,001A005806,,,0,Disqualified - No fit,,,005S0003
00QL0009080,2024-02-10,Content download,001A007688,,,0,Nurture,,,005S0002
00QL0008987,2024-02-10,Webinar,001A005932,,,0,Nurture,,,005S0005
00QL0022033,2024-02-10,SDR Outbound,001A001104,,,0,Disqualified - No response,,,005S0000
00QL0000060,2024-02-10,Product (PQL),001A002066,ws_016923,,1,Nurture,,,
00QL0009076,2024-02-10,Content download,001A005466,,,0,Nurture,,,005S0003
00QL0000065,2024-02-10,Product (PQL),001A003534,ws_020322,,1,Converted,006O0000032,2024-03-05,
00QL0009091,2024-02-10,Content download,001A003537,,,0,Nurture,,,005S0004
00QL0009055,2024-02-11,Content download,,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0000061,2024-02-11,Product (PQL),001A000427,ws_017809,,1,Converted,006O0000020,2024-02-20,
00QL0008993,2024-02-11,Webinar,001A000880,,,0,Nurture,,,005S0005
00QL0008968,2024-02-11,Webinar,001A000648,,,0,Disqualified - No response,,,005S0004
00QL0022007,2024-02-11,SDR Outbound,001A001440,,,0,Disqualified - Student / hobbyist,,,005S0001
00QL0008982,2024-02-11,Webinar,001A000314,,,0,Nurture,,,005S0002
00QL0008952,2024-02-11,Webinar,001A006964,,,0,Nurture,,,005S0000
00QL0008954,2024-02-11,Webinar,,,,0,Nurture,,,005S0003
00QL0009163,2024-02-11,Paid search - Enterprise LP,001A003579,,,0,Nurture,,,005S0000
00QL0008966,2024-02-11,Webinar,001A007511,,,0,Nurture,,,005S0002
00QL0009046,2024-02-12,Content download,001A006827,,,0,Nurture,,,005S0003
00QL0008996,2024-02-12,Content download,001A005461,,,0,Disqualified - No response,,,005S0000
00QL0009021,2024-02-12,Content download,001A008109,,,0,Nurture,,,005S0003
00QL0008974,2024-02-12,Webinar,001A007898,,,0,Nurture,,,005S0006
00QL0009026,2024-02-12,Content download,,,,0,Nurture,,,005S0004
00QL0009009,2024-02-12,Content download,001A004531,,,0,Disqualified - No response,,,005S0005
00QL0009007,2024-02-12,Content download,001A006228,,,0,Disqualified - No fit,,,005S0005
00QL0009089,2024-02-12,Content download,001A004117,,,0,Disqualified - No fit,,,005S0005
00QL0000043,2024-02-12,Product (PQL),001A004245,ws_006698,,1,Converted,006O0000033,2024-03-06,
00QL0000047,2024-02-12,Product (PQL),001A003722,ws_009460,,1,Disqualified - No fit,,,
00QL0000048,2024-02-12,Product (PQL),001A007146,ws_009469,,1,Converted,006O0000039,2024-03-11,
00QL0022030,2024-02-12,SDR Outbound,001A008019,,,0,Disqualified - No response,,,005S0003
00QL0022027,2024-02-12,SDR Outbound,001A004863,,,0,Disqualified - No fit,,,005S0003
00QL0009171,2024-02-12,Paid search - Enterprise LP,001A005956,,,0,Nurture,,,005S0002
00QL0021997,2024-02-12,SDR Outbound,001A001505,,,0,Disqualified - No fit,,,005S0002
00QL0021995,2024-02-12,SDR Outbound,001A000507,,,0,Nurture,,,005S0004
00QL0021993,2024-02-12,SDR Outbound,001A005569,,,0,Disqualified - No response,,,005S0003
00QL0022029,2024-02-13,SDR Outbound,001A001485,,,0,Disqualified - No fit,,,005S0000
00QL0009181,2024-02-13,Paid search - Enterprise LP,001A001950,,,0,Nurture,,,005S0006
00QL0009174,2024-02-13,Paid search - Enterprise LP,001A008354,,,0,Disqualified - No fit,,,005S0002
00QL0009084,2024-02-13,Content download,001A007700,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0008964,2024-02-13,Webinar,001A001006,,,0,Nurture,,,005S0006
00QL0009131,2024-02-13,Paid social,001A007941,,,0,Nurture,,,005S0005
00QL0008994,2024-02-13,Content download,001A004336,,,0,Nurture,,,005S0000
00QL0009015,2024-02-13,Content download,,,,0,Disqualified - No response,,,005S0003
00QL0009120,2024-02-13,Event / Trade show,001A006395,,,0,Nurture,,,005S0004
00QL0009111,2024-02-13,Event / Trade show,,,,0,Nurture,,,005S0003
00QL0009137,2024-02-13,Paid social,001A004557,,,0,Disqualified - No fit,,,005S0003
00QL0021980,2024-02-13,SDR Outbound,001A000861,,,0,Disqualified - No response,,,005S0004
00QL0009061,2024-02-13,Content download,001A005233,,,0,Disqualified - No response,,,005S0002
00QL0009110,2024-02-13,Event / Trade show,001A000457,,,0,Disqualified - No fit,,,005S0005
00QL0009013,2024-02-13,Content download,,,,0,Disqualified - No fit,,,005S0004
00QL0009022,2024-02-14,Content download,001A004279,,,0,Nurture,,,005S0004
00QL0009167,2024-02-14,Paid search - Enterprise LP,001A005280,,,0,Nurture,,,005S0006
00QL0008985,2024-02-14,Webinar,001A000072,,,0,Disqualified - No response,,,005S0004
00QL0000057,2024-02-14,Product (PQL),001A008089,ws_015622,,1,Nurture,,,
00QL0008969,2024-02-14,Webinar,001A008596,,,0,Disqualified - No response,,,005S0003
00QL0009082,2024-02-14,Content download,001A005581,,,0,Disqualified - No response,,,005S0002
00QL0022036,2024-02-14,SDR Outbound,001A002373,,,0,Disqualified - No fit,,,005S0001
00QL0009140,2024-02-14,Paid social,001A001893,,,0,Disqualified - No response,,,005S0000
00QL0009115,2024-02-14,Event / Trade show,001A006272,,,0,Disqualified - No fit,,,005S0003
00QL0021960,2024-02-14,SDR Outbound,001A004726,,,0,Nurture,,,005S0004
00QL0022039,2024-02-14,SDR Outbound,001A007088,,,0,Disqualified - No fit,,,005S0000
00QL0022013,2024-02-14,SDR Outbound,001A002822,,,0,Nurture,,,005S0000
00QL0008986,2024-02-15,Webinar,001A006989,,,0,Disqualified - No response,,,005S0000
00QL0009182,2024-02-15,Paid search - Enterprise LP,001A008877,,,0,Nurture,,,005S0003
00QL0000032,2024-02-15,Product (PQL),001A001430,ws_001380,,1,Disqualified - Student / hobbyist,,,
00QL0009042,2024-02-15,Content download,001A006140,,,0,Disqualified - No response,,,005S0000
00QL0009125,2024-02-15,Event / Trade show,001A000842,,,0,Disqualified - No fit,,,005S0002
00QL0021981,2024-02-15,SDR Outbound,001A006855,,,0,Nurture,,,005S0005
00QL0009183,2024-02-15,Paid search - Enterprise LP,001A004584,,,0,Nurture,,,005S0004
00QL0009132,2024-02-15,Paid social,001A001569,,,0,Disqualified - No response,,,005S0002
00QL0009168,2024-02-15,Paid search - Enterprise LP,001A000584,,,0,Disqualified - No response,,,005S0006
00QL0022044,2024-02-15,SDR Outbound,001A006913,,,0,Disqualified - No response,,,005S0003
00QL0022022,2024-02-15,SDR Outbound,001A008583,,,0,Nurture,,,005S0000
00QL0008973,2024-02-16,Webinar,001A001490,,,0,Disqualified - No fit,,,005S0000
00QL0009053,2024-02-16,Content download,001A003511,,,0,Nurture,,,005S0003
00QL0009093,2024-02-16,Content download,001A001847,,,0,Nurture,,,005S0004
00QL0000068,2024-02-16,Product (PQL),001A002034,ws_023809,,1,Converted,006O0000046,2024-03-15,
00QL0009103,2024-02-16,Event / Trade show,001A001849,,,0,Nurture,,,005S0004
