workspace_id,account_id,signup_date,hosting_type,signup_source,telemetry_enabled,owner_email_domain,is_active,churned_month
ws_000319,001A000814,2024-11-27,cloud,GitHub / Docs,1,veraware.com,0,2025-11-01
ws_000320,001A007360,2025-09-10,self_hosted_community,GitHub / Docs,0,umbradata.co,0,2025-12-01
ws_000321,001A008528,2025-01-22,self_hosted_community,Direct,1,deltaworks.co,1,
ws_000322,,2026-06-23,cloud,Referral,1,gmail.com,1,
ws_000323,,2024-05-09,cloud,GitHub / Docs,1,proton.me,0,2025-01-01
ws_000324,001A002985,2025-08-09,cloud,GitHub / Docs,1,coballine.io,1,
ws_000325,001A005451,2026-05-17,cloud,Template library,1,ternnet.eu,1,
ws_000326,,2026-07-19,self_hosted_community,YouTube / Tutorials,1,yahoo.com,0,2026-08-01
ws_000327,,2026-09-10,cloud,Template library,1,yahoo.com,1,
ws_000328,001A005913,2024-05-03,cloud,YouTube / Tutorials,1,lyrafield.io,1,
ws_000329,,2024-09-01,cloud,Organic search,1,gmail.com,0,2025-03-01
ws_000330,001A006571,2025-02-10,self_hosted_community,GitHub / Docs,1,ternworks.co,1,
ws_000331,001A007893,2026-09-13,cloud,Community forum,1,pirapath.eu,1,
ws_000332,001A002655,2026-09-07,cloud,Organic search,1,oriobridge.net,1,
ws_000333,,2025-12-28,cloud,Organic search,1,yahoo.com,1,
ws_000334,001A004660,2026-04-10,self_hosted_community,Paid search,1,halonet.io,1,
ws_000335,,2025-09-23,cloud,YouTube / Tutorials,1,gmail.com,1,
ws_000336,,2026-08-22,cloud,Organic search,1,yahoo.com,1,
ws_000337,001A005161,2024-08-01,cloud,Community forum,1,briofield.net,0,2024-11-01
ws_000338,001A003142,2026-05-01,cloud,Direct,1,deltaworks.io,1,
ws_000339,001A006858,2025-10-10,cloud,YouTube / Tutorials,1,mosalabs.io,0,2026-01-01
ws_000340,001A007300,2025-09-09,cloud,YouTube / Tutorials,1,opalline.io,0,2025-11-01
ws_000341,001A001945,2025-12-20,self_hosted_community,Direct,0,kestgrid.de,1,
ws_000342,001A000474,2025-09-07,cloud,YouTube / Tutorials,1,deltacore.com,1,
ws_000343,001A005241,2026-07-19,cloud,YouTube / Tutorials,1,kestlogic.io,1,
ws_000344,001A005679,2025-02-06,cloud,Direct,1,wendvik.io,1,
ws_000345,001A008755,2024-09-07,cloud,Template library,1,asterflow.co,0,2024-12-01
ws_000346,001A005513,2026-02-20,cloud,Referral,1,cobalwave.net,1,
ws_000347,001A004268,2026-04-12,self_hosted_community,GitHub / Docs,0,kestline.io,1,
ws_000348,,2025-10-27,cloud,YouTube / Tutorials,1,gmail.com,1,
ws_000349,001A002830,2026-02-21,cloud,Paid search,1,lumostack.de,1,
ws_000350,001A006619,2025-10-06,self_hosted_business,Referral,1,nordcore.net,1,
ws_000351,001A004233,2026-06-27,cloud,Organic search,1,kestlogic.net,0,2026-07-01
ws_000352,,2026-03-27,self_hosted_community,GitHub / Docs,1,outlook.com,1,
ws_000353,001A000624,2026-09-10,cloud,Organic search,1,lumowave.com,1,
ws_000354,001A002269,2026-01-25,cloud,YouTube / Tutorials,1,lyralabs.net,1,
ws_000355,,2026-03-03,self_hosted_community,Referral,1,gmail.com,1,
ws_000356,001A007861,2025-11-26,self_hosted_community,Community forum,1,lumolabs.co,0,2026-07-01
ws_000357,001A002682,2025-11-18,cloud,Paid search,1,stralogic.com,1,
ws_000358,001A002387,2024-06-17,cloud,GitHub / Docs,1,umbraware.co,1,
ws_000359,001A007858,2025-09-12,cloud,Community forum,1,granfield.com,0,2026-08-01
ws_000360,001A000180,2025-02-26,self_hosted_community,Template library,1,quarlabs.com,0,2025-05-01
ws_000361,001A007568,2026-09-17,cloud,Paid search,1,umbralabs.net,1,
ws_000362,,2026-07-13,cloud,Organic search,1,icloud.com,1,
ws_000363,,2025-08-09,cloud,Referral,1,gmail.com,0,2025-11-01
ws_000364,001A005532,2024-08-06,cloud,Paid search,1,evopoint.co,0,2024-09-01
ws_000365,001A008934,2025-07-17,cloud,GitHub / Docs,1,koraline.eu,0,2026-08-01
ws_000366,001A005734,2026-09-05,cloud,YouTube / Tutorials,1,lyracore.eu,1,
ws_000367,001A002900,2024-06-05,cloud,Community forum,1,lyranet.de,0,2025-02-01
ws_000368,,2026-08-20,self_hosted_community,Direct,1,gmail.com,0,2026-09-01
ws_000369,001A006322,2024-08-02,cloud,Organic search,1,straware.com,0,2026-08-01
ws_000370,,2025-12-13,cloud,Direct,1,gmail.com,1,
ws_000371,001A008971,2026-07-25,self_hosted_community,Organic search,1,astergrid.com,1,
ws_000372,001A006553,2026-01-19,cloud,GitHub / Docs,1,valiworks.com,0,2026-08-01
ws_000373,001A006793,2024-11-01,cloud,Organic search,1,umbralogic.net,1,
ws_000374,001A003873,2026-09-01,cloud,Organic search,1,stralogic.io,1,
ws_000375,001A002232,2026-07-11,self_hosted_community,Organic search,1,lumostack.io,1,
ws_000376,001A008641,2024-10-17,cloud,Template library,1,cobalgrid.net,0,2025-05-01
ws_000377,001A000629,2025-11-12,self_hosted_community,Community forum,1,umbrafield.io,0,2026-08-01
ws_000378,001A001510,2026-02-14,cloud,YouTube / Tutorials,1,deltaworks.co,0,2026-07-01
ws_000379,001A006691,2026-01-14,self_hosted_community,Organic search,0,evoworks.eu,0,2026-03-01
ws_000380,001A000492,2025-06-19,self_hosted_community,Template library,1,cobalcore.co,0,2026-05-01
ws_000381,001A003383,2026-06-27,cloud,YouTube / Tutorials,1,vexline.de,0,2026-07-01
ws_000382,001A008925,2025-03-21,cloud,Template library,1,vexdata.io,1,
ws_000383,001A008845,2025-04-11,cloud,GitHub / Docs,1,briolabs.de,0,2026-07-01
ws_000384,001A007167,2025-11-28,self_hosted_community,YouTube / Tutorials,0,ivenstack.eu,1,
ws_000385,001A006915,2024-05-18,self_hosted_business,Organic search,1,junoworks.co,0,2024-10-01
ws_000386,001A007678,2024-06-25,cloud,Organic search,1,xenoflow.eu,0,2024-08-01
ws_000387,,2026-09-14,cloud,Template library,1,proton.me,1,
ws_000388,,2025-08-11,self_hosted_community,Template library,1,yahoo.com,1,
ws_000389,001A000477,2025-12-19,self_hosted_community,Organic search,0,oriogrid.eu,0,2026-03-01
ws_000390,,2026-09-12,cloud,YouTube / Tutorials,1,outlook.com,1,
ws_000391,001A007905,2026-09-21,cloud,GitHub / Docs,1,runevik.net,1,
ws_000392,001A005427,2026-05-03,self_hosted_community,Template library,0,sellawave.com,1,
ws_000393,001A005072,2025-12-26,cloud,GitHub / Docs,1,vexwave.eu,0,2026-05-01
ws_000394,,2025-02-18,cloud,YouTube / Tutorials,1,icloud.com,0,2025-10-01
ws_000395,001A006295,2024-11-26,cloud,Direct,1,kestflow.eu,0,2025-10-01
ws_000396,001A003795,2024-08-25,cloud,Paid search,1,mosawave.io,1,
ws_000397,,2025-06-23,cloud,Template library,1,proton.me,1,
ws_000398,001A008584,2025-03-09,cloud,Direct,1,valiwave.eu,1,
ws_000399,001A004213,2026-06-18,cloud,GitHub / Docs,1,borealabs.co,0,2026-07-01
ws_000400,001A000138,2026-08-26,cloud,GitHub / Docs,1,mosapath.net,1,
ws_000401,,2026-01-18,self_hosted_community,Paid search,1,icloud.com,1,
ws_000402,001A003076,2026-02-06,cloud,Community forum,1,wendline.net,0,2026-06-01
ws_000403,001A003689,2025-11-17,cloud,YouTube / Tutorials,1,astergrid.co,1,
ws_000404,001A000143,2024-08-21,self_hosted_community,Direct,1,runevik.co,1,
ws_000405,001A004634,2026-07-06,self_hosted_community,YouTube / Tutorials,1,asterlogic.io,1,
ws_000406,001A002727,2024-04-16,cloud,Direct,1,junofield.com,0,2025-01-01
ws_000407,001A000151,2026-03-23,cloud,Direct,1,veratech.net,1,
ws_000408,001A004808,2024-11-15,cloud,Direct,1,ivengrid.de,0,2024-12-01
ws_000409,001A001911,2026-05-20,cloud,Organic search,1,wendfield.com,0,2026-09-01
ws_000410,,2026-02-04,self_hosted_community,Paid search,1,icloud.com,0,2026-04-01
ws_000411,001A006172,2025-02-19,cloud,YouTube / Tutorials,1,talabridge.eu,1,
ws_000412,,2026-05-09,cloud,Referral,1,yahoo.com,0,2026-08-01
ws_000413,001A006012,2026-05-20,cloud,Template library,1,solvstack.com,1,
ws_000414,001A004088,2025-10-09,self_hosted_community,Organic search,1,nexawave.com,1,
ws_000415,,2025-12-20,cloud,Community forum,1,proton.me,0,2026-01-01
ws_000416,001A000648,2024-08-21,cloud,GitHub / Docs,1,opallabs.com,0,2025-01-01
ws_000417,001A004670,2025-08-05,cloud,GitHub / Docs,1,opalnet.net,0,2025-09-01
ws_000418,001A003558,2026-02-25,cloud,GitHub / Docs,1,solvnet.com,0,2026-05-01
ws_000419,,2024-06-26,cloud,Organic search,1,icloud.com,0,2024-07-01
ws_000420,001A003085,2025-06-07,cloud,Organic search,1,keststack.com,0,2025-07-01
ws_000421,001A001430,2025-09-06,cloud,Organic search,1,mirabridge.co,1,
ws_000422,001A008944,2026-03-23,cloud,Template library,1,talalogic.eu,0,2026-05-01
ws_000423,,2025-06-18,cloud,Direct,1,yahoo.com,1,
ws_000424,,2026-08-13,cloud,Community forum,1,outlook.com,1,
ws_000425,001A006467,2026-06-14,cloud,Organic search,1,opalware.co,0,2026-07-01
ws_000426,001A007449,2025-10-13,self_hosted_community,Direct,1,opalflow.net,1,
ws_000427,001A004779,2026-03-07,cloud,Organic search,1,nordvik.co,1,
ws_000428,,2025-04-16,cloud,Community forum,1,proton.me,0,2025-07-01
ws_000429,,2025-10-26,cloud,Organic search,1,icloud.com,0,2025-11-01
ws_000430,001A008113,2025-12-11,cloud,GitHub / Docs,1,nexatech.eu,1,
ws_000431,001A007395,2025-03-11,cloud,YouTube / Tutorials,1,altodata.net,0,2025-06-01
ws_000432,001A003881,2026-06-05,cloud,Template library,1,xenotech.eu,1,
ws_000433,001A000304,2025-12-23,cloud,YouTube / Tutorials,1,piraflow.com,1,
ws_000434,,2025-09-05,self_hosted_community,Direct,0,outlook.com,0,2026-06-01
ws_000435,001A003652,2025-05-12,cloud,GitHub / Docs,1,quarbridge.net,0,2025-09-01
ws_000436,001A005505,2026-07-17,self_hosted_community,Referral,1,miraworks.de,1,
ws_000437,001A007162,2025-04-26,cloud,Community forum,1,valiline.com,0,2026-09-01
ws_000438,001A001032,2024-09-17,cloud,Direct,1,solvfield.eu,0,2025-07-01
ws_000439,001A004274,2024-07-01,self_hosted_community,Organic search,0,boreapath.de,0,2025-09-01
ws_000440,001A002765,2026-07-08,self_hosted_community,GitHub / Docs,1,nordcore.io,1,
ws_000441,001A007067,2025-05-26,cloud,Organic search,1,quarlabs.com,0,2025-07-01
ws_000442,001A003933,2026-02-05,cloud,Paid search,1,ivensys.eu,1,
ws_000443,,2026-09-21,cloud,Organic search,1,proton.me,1,
ws_000444,001A001292,2025-03-04,cloud,Paid search,1,ivencore.io,0,2026-09-01
ws_000445,,2026-02-24,self_hosted_community,YouTube / Tutorials,1,yahoo.com,1,
ws_000446,001A008813,2025-11-03,self_hosted_community,Organic search,0,piraware.de,1,
ws_000447,001A001122,2024-06-17,cloud,GitHub / Docs,1,nordlabs.eu,0,2024-09-01
ws_000448,001A000313,2025-06-14,self_hosted_community,Organic search,1,stralogic.eu,0,2026-09-01
ws_000449,001A000661,2024-09-28,cloud,Organic search,1,zephtech.io,1,
ws_000450,,2025-02-13,cloud,GitHub / Docs,1,proton.me,0,2025-05-01
ws_000451,001A001448,2026-07-10,cloud,Template library,1,runepath.de,1,
ws_000452,001A006756,2025-05-11,cloud,Referral,1,ivenmark.io,0,2025-07-01
ws_000453,001A000408,2024-03-20,cloud,GitHub / Docs,1,ivenmark.de,0,2024-07-01
ws_000454,001A008298,2026-07-06,cloud,Organic search,1,yaranet.co,1,
ws_000455,001A005840,2026-08-16,cloud,Community forum,1,cobalmark.net,1,
ws_000456,001A002155,2025-11-09,self_hosted_community,Referral,1,kestpath.eu,1,
ws_000457,001A005146,2025-06-05,cloud,YouTube / Tutorials,1,brampath.co,1,
ws_000458,,2026-06-06,self_hosted_community,GitHub / Docs,0,gmail.com,1,
ws_000459,,2024-07-17,cloud,Paid search,1,proton.me,0,2025-02-01
ws_000460,001A002382,2026-01-20,self_hosted_community,Community forum,1,briodata.de,1,
ws_000461,001A001536,2024-10-12,cloud,Organic search,1,ivenware.eu,0,2025-05-01
ws_000462,001A005792,2026-07-20,self_hosted_community,Referral,0,nordflow.co,1,
ws_000463,001A006610,2026-05-04,cloud,Referral,1,wendflow.net,0,2026-07-01
ws_000464,001A006493,2026-08-20,cloud,Direct,1,lumonet.de,1,
ws_000465,001A004745,2026-09-09,cloud,Organic search,1,boreadata.com,1,
ws_000466,,2026-05-19,cloud,YouTube / Tutorials,1,proton.me,1,
ws_000467,001A006408,2025-03-01,cloud,Paid search,1,astervik.eu,0,2026-07-01
ws_000468,001A003342,2026-01-21,cloud,Community forum,1,nexaflow.com,1,
ws_000469,,2026-08-28,self_hosted_business,GitHub / Docs,1,icloud.com,1,
ws_000470,001A001822,2024-12-15,cloud,YouTube / Tutorials,1,vexworks.co,1,
ws_000471,001A000517,2024-12-01,cloud,Template library,1,wendtech.net,0,2026-09-01
ws_000472,001A001091,2026-04-22,self_hosted_community,GitHub / Docs,0,ternfield.com,1,
ws_000473,,2026-02-13,self_hosted_community,Paid search,0,outlook.com,0,2026-07-01
ws_000474,,2025-09-11,self_hosted_community,Paid search,1,icloud.com,0,2026-03-01
ws_000475,001A004468,2024-07-01,self_hosted_business,Organic search,1,opalmark.eu,0,2024-09-01
ws_000476,,2026-05-24,cloud,GitHub / Docs,1,outlook.com,0,2026-06-01
ws_000477,001A005793,2025-05-13,cloud,Paid search,1,ivenstack.com,1,
ws_000478,001A001515,2026-08-06,cloud,Organic search,1,opalvik.de,1,
ws_000479,001A005955,2026-01-20,cloud,Template library,1,sellagrid.net,1,
ws_000480,001A004815,2026-04-27,cloud,Direct,1,sellagrid.eu,1,
ws_000481,001A006093,2024-11-17,cloud,Template library,1,mosapoint.net,0,2025-05-01
ws_000482,001A002664,2026-03-03,self_hosted_community,Paid search,0,mirapoint.net,1,
ws_000483,001A005321,2026-09-15,self_hosted_community,Direct,1,deltapoint.com,1,
ws_000484,001A007893,2025-01-19,cloud,Direct,1,pirapath.eu,0,2026-01-01
ws_000485,001A004808,2026-04-04,cloud,Direct,1,ivengrid.de,0,2026-05-01
ws_000486,001A002298,2025-08-23,cloud,Organic search,1,nexasys.co,1,
ws_000487,,2024-07-14,self_hosted_community,YouTube / Tutorials,1,icloud.com,0,2024-10-01
ws_000488,001A008167,2026-07-13,cloud,Organic search,1,wendworks.io,0,2026-08-01
ws_000489,001A008772,2025-08-05,cloud,YouTube / Tutorials,1,vexwave.io,0,2026-09-01
ws_000490,001A002183,2025-06-12,self_hosted_business,GitHub / Docs,1,kestline.net,1,
ws_000491,001A001107,2026-05-15,cloud,Paid search,1,lumologic.com,1,
ws_000492,001A008481,2024-02-25,cloud,Organic search,1,straware.io,0,2025-04-01
ws_000493,001A007413,2026-01-09,cloud,Direct,1,bramnet.co,1,
ws_000494,001A004630,2024-05-17,cloud,Organic search,1,ivengrid.com,0,2025-06-01
ws_000495,001A001196,2026-08-14,self_hosted_community,Organic search,0,xenosys.net,1,
ws_000496,001A003915,2026-08-22,self_hosted_community,Organic search,0,granlabs.io,1,
ws_000497,,2026-02-05,cloud,Organic search,1,yahoo.com,1,
ws_000498,,2025-11-27,cloud,GitHub / Docs,1,outlook.com,1,
ws_000499,,2026-05-08,self_hosted_business,GitHub / Docs,1,proton.me,0,2026-09-01
ws_000500,001A001833,2026-03-15,cloud,Referral,1,ciralogic.eu,1,
ws_000501,001A001805,2025-08-17,cloud,Organic search,1,boreabridge.com,1,
ws_000502,001A003284,2024-10-10,self_hosted_community,Organic search,0,mosapoint.net,0,2025-07-01
ws_000503,001A006012,2026-06-07,self_hosted_community,Referral,0,solvstack.com,0,2026-07-01
ws_000504,001A000996,2026-03-28,self_hosted_business,Community forum,1,deltagrid.co,1,
ws_000505,,2025-05-15,cloud,GitHub / Docs,1,yahoo.com,0,2025-10-01
ws_000506,001A004301,2025-08-06,self_hosted_community,Template library,0,opalnet.com,0,2025-12-01
ws_000507,001A001833,2026-04-26,cloud,Referral,1,ciralogic.eu,1,
ws_000508,001A002226,2026-02-22,cloud,GitHub / Docs,1,boreaworks.co,0,2026-03-01
ws_000509,,2026-08-01,self_hosted_business,GitHub / Docs,1,outlook.com,1,
ws_000510,001A008911,2024-03-28,self_hosted_community,YouTube / Tutorials,1,piraware.co,0,2025-10-01
ws_000511,001A005086,2026-01-20,cloud,Template library,1,mirapoint.com,1,
ws_000512,001A005007,2025-07-24,cloud,Organic search,1,runetech.co,1,
ws_000513,001A000477,2025-04-18,self_hosted_community,Template library,0,oriogrid.eu,1,
ws_000514,001A002426,2026-08-24,cloud,Template library,1,sellatech.com,1,
ws_000515,001A000233,2025-08-27,self_hosted_community,Community forum,1,miralabs.co,1,
ws_000516,001A007451,2025-08-15,cloud,Paid search,1,terndata.net,1,
ws_000517,001A008992,2025-03-28,cloud,Organic search,1,terndata.net,0,2025-04-01
ws_000518,001A006691,2026-04-01,self_hosted_community,GitHub / Docs,0,evoworks.eu,0,2026-07-01
ws_000519,001A007228,2025-09-23,self_hosted_community,Direct,0,umbralabs.net,1,
ws_000520,,2025-07-09,self_hosted_community,Paid search,1,gmail.com,0,2026-06-01
ws_000521,,2026-03-24,cloud,YouTube / Tutorials,1,outlook.com,1,
ws_000522,,2026-01-17,self_hosted_community,Organic search,1,proton.me,1,
ws_000523,001A006800,2026-09-17,self_hosted_community,Paid search,0,halodata.eu,1,
ws_000524,001A000758,2025-04-25,self_hosted_community,YouTube / Tutorials,0,ternlogic.io,0,2025-11-01
ws_000525,001A004962,2026-08-12,self_hosted_community,YouTube / Tutorials,0,lyracore.eu,0,2026-09-01
ws_000526,001A004246,2025-10-23,cloud,Direct,1,verabridge.net,1,
ws_000527,001A004433,2024-03-20,cloud,Organic search,1,sellaline.net,0,2024-04-01
ws_000528,001A003190,2026-04-11,cloud,Paid search,1,opalflow.co,1,
ws_000529,001A000356,2025-07-05,cloud,YouTube / Tutorials,1,bramvik.co,0,2026-05-01
ws_000530,,2026-07-04,self_hosted_community,Community forum,0,icloud.com,0,2026-09-01
ws_000531,001A008824,2025-08-20,cloud,GitHub / Docs,1,ternlogic.eu,1,
ws_000532,,2024-08-06,self_hosted_community,GitHub / Docs,0,icloud.com,0,2026-05-01
ws_000533,001A008478,2026-03-17,self_hosted_business,Referral,1,quargrid.de,1,
ws_000534,001A006591,2025-05-07,cloud,Organic search,1,halologic.io,0,2025-10-01
ws_000535,001A002105,2026-01-06,self_hosted_community,Community forum,1,verasys.eu,0,2026-07-01
ws_000536,,2025-04-04,self_hosted_community,GitHub / Docs,0,gmail.com,0,2025-05-01
ws_000537,,2025-05-10,self_hosted_business,Template library,1,icloud.com,1,
ws_000538,,2025-11-20,self_hosted_business,Organic search,1,proton.me,1,
ws_000539,001A001874,2025-11-06,cloud,Template library,1,junoline.net,0,2026-01-01
ws_000540,,2026-09-10,cloud,Organic search,1,outlook.com,1,
ws_000541,,2025-11-05,cloud,Community forum,1,icloud.com,0,2026-04-01
ws_000542,001A001430,2026-01-18,cloud,Template library,1,mirabridge.co,1,
ws_000543,001A002979,2026-07-12,self_hosted_community,GitHub / Docs,1,quarwave.net,1,
ws_000544,001A004037,2024-01-23,cloud,YouTube / Tutorials,1,veravik.eu,0,2024-03-01
ws_000545,,2026-08-26,cloud,YouTube / Tutorials,1,icloud.com,1,
ws_000546,001A007039,2025-05-01,self_hosted_community,Organic search,0,nexaline.com,0,2025-06-01
ws_000547,001A001060,2026-06-06,cloud,Paid search,1,straflow.net,0,2026-08-01
ws_000548,001A008926,2026-01-13,cloud,Organic search,1,ciralogic.co,1,
ws_000549,001A001139,2026-07-03,cloud,YouTube / Tutorials,1,briotech.net,1,
ws_000550,,2025-07-28,cloud,GitHub / Docs,1,gmail.com,1,
ws_000551,001A007621,2026-07-27,cloud,Organic search,1,fjelnet.co,1,
ws_000552,,2026-08-04,cloud,Direct,1,gmail.com,1,
ws_000553,001A006247,2025-04-13,self_hosted_community,GitHub / Docs,0,lyracore.eu,1,
ws_000554,001A008833,2026-01-10,cloud,Template library,1,xenostack.io,0,2026-02-01
ws_000555,001A003319,2025-01-09,self_hosted_community,Organic search,1,runemark.net,0,2026-05-01
ws_000556,001A003754,2026-02-10,self_hosted_community,Community forum,0,evobridge.net,1,
ws_000557,001A001074,2026-08-18,self_hosted_community,Organic search,0,briofield.eu,1,
ws_000558,,2026-02-15,cloud,Organic search,1,outlook.com,1,
ws_000559,001A001361,2026-04-26,cloud,GitHub / Docs,1,lyragrid.com,1,
ws_000560,001A007543,2026-07-14,cloud,Template library,1,wendpoint.com,1,
ws_000561,,2026-03-23,cloud,Direct,1,icloud.com,1,
ws_000562,001A000705,2025-02-04,self_hosted_community,YouTube / Tutorials,0,opalpoint.net,0,2025-11-01
ws_000563,001A001687,2026-02-07,cloud,YouTube / Tutorials,1,valitech.net,1,
ws_000564,001A000060,2026-08-11,self_hosted_community,GitHub / Docs,0,kestline.de,1,
ws_000565,001A002802,2026-04-17,self_hosted_business,GitHub / Docs,1,nordline.net,1,
ws_000566,001A006362,2025-03-14,self_hosted_community,Direct,1,opalflow.de,1,
ws_000567,,2026-08-12,self_hosted_community,Organic search,0,gmail.com,1,
ws_000568,001A003841,2026-08-16,cloud,Referral,1,opalflow.de,1,
ws_000569,001A004563,2025-02-18,cloud,Template library,1,piraware.co,1,
ws_000570,,2025-06-04,self_hosted_community,Organic search,0,gmail.com,0,2026-09-01
ws_000571,001A008190,2024-08-04,cloud,Referral,1,veravik.io,1,
ws_000572,001A004209,2026-08-24,cloud,Organic search,1,ivenmark.eu,0,2026-09-01
ws_000573,001A001199,2025-12-24,self_hosted_community,GitHub / Docs,1,talalogic.eu,1,
ws_000574,001A001807,2025-05-18,cloud,Referral,1,astervik.com,0,2025-09-01
ws_000575,001A006839,2025-03-23,self_hosted_community,Template library,0,ivenvik.io,0,2026-01-01
ws_000576,,2025-12-12,cloud,Organic search,1,gmail.com,0,2026-01-01
ws_000577,001A000459,2026-09-18,self_hosted_community,Paid search,1,haloline.net,1,
ws_000578,001A006937,2025-09-18,cloud,Organic search,1,opalpath.co,0,2026-01-01
ws_000579,001A006615,2026-09-03,self_hosted_business,Template library,1,quarfield.de,1,
ws_000580,001A005897,2026-04-16,self_hosted_community,Organic search,0,fjelworks.de,1,
ws_000581,001A008648,2026-03-26,self_hosted_community,Template library,0,ternwave.eu,1,
ws_000582,001A002145,2024-10-17,self_hosted_business,GitHub / Docs,1,zephmark.eu,0,2024-11-01
