history_id,opportunity_id,field,old_value,new_value,created_by,created_at
017H00000331,006O0000108,Amount,,74200.0,migration_user,2025-01-15 03:00:00
017H00000332,006O0000108,CloseDate,,2024-06-18,migration_user,2025-01-15 03:00:00
017H00000333,006O0000108,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000334,006O0000109,Amount,,16100.0,migration_user,2025-01-15 03:00:00
017H00000335,006O0000109,CloseDate,,2024-06-02,migration_user,2025-01-15 03:00:00
017H00000336,006O0000109,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000337,006O0000110,Amount,,21000.0,migration_user,2025-01-15 03:00:00
017H00000338,006O0000110,CloseDate,,2024-06-23,migration_user,2025-01-15 03:00:00
017H00000339,006O0000110,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000340,006O0000111,Amount,,9900.0,migration_user,2025-01-15 03:00:00
017H00000341,006O0000111,CloseDate,,2024-08-05,migration_user,2025-01-15 03:00:00
017H00000342,006O0000111,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000343,006O0000112,Amount,,12000.0,migration_user,2025-01-15 03:00:00
017H00000344,006O0000112,CloseDate,,2024-06-01,migration_user,2025-01-15 03:00:00
017H00000345,006O0000112,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000346,006O0000113,Amount,,6400.0,migration_user,2025-01-15 03:00:00
017H00000347,006O0000113,CloseDate,,2024-05-28,migration_user,2025-01-15 03:00:00
017H00000348,006O0000113,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000349,006O0000114,Amount,,63400.0,migration_user,2025-01-15 03:00:00
017H00000350,006O0000114,CloseDate,,2024-10-05,migration_user,2025-01-15 03:00:00
017H00000351,006O0000114,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000352,006O0000115,Amount,,61500.0,migration_user,2025-01-15 03:00:00
017H00000353,006O0000115,CloseDate,,2024-07-15,migration_user,2025-01-15 03:00:00
017H00000354,006O0000115,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000355,006O0000116,Amount,,46200.0,migration_user,2025-01-15 03:00:00
017H00000356,006O0000116,CloseDate,,2024-08-22,migration_user,2025-01-15 03:00:00
017H00000357,006O0000116,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000358,006O0000117,Amount,,45300.0,migration_user,2025-01-15 03:00:00
017H00000359,006O0000117,CloseDate,,2024-08-19,migration_user,2025-01-15 03:00:00
017H00000360,006O0000117,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000361,006O0000118,Amount,,19200.0,migration_user,2025-01-15 03:00:00
017H00000362,006O0000118,CloseDate,,2024-06-17,migration_user,2025-01-15 03:00:00
017H00000363,006O0000118,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000364,006O0000119,Amount,,70700.0,migration_user,2025-01-15 03:00:00
017H00000365,006O0000119,CloseDate,,2024-11-11,migration_user,2025-01-15 03:00:00
017H00000366,006O0000119,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000367,006O0000120,Amount,,87900.0,migration_user,2025-01-15 03:00:00
017H00000368,006O0000120,CloseDate,,2024-07-12,migration_user,2025-01-15 03:00:00
017H00000369,006O0000120,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000370,006O0000121,Amount,,77300.0,migration_user,2025-01-15 03:00:00
017H00000371,006O0000121,CloseDate,,2024-11-11,migration_user,2025-01-15 03:00:00
017H00000372,006O0000121,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000373,006O0000122,Amount,,14300.0,migration_user,2025-01-15 03:00:00
017H00000374,006O0000122,CloseDate,,2024-06-10,migration_user,2025-01-15 03:00:00
017H00000375,006O0000122,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000376,006O0000123,Amount,,34200.0,migration_user,2025-01-15 03:00:00
017H00000377,006O0000123,CloseDate,,2024-07-13,migration_user,2025-01-15 03:00:00
017H00000378,006O0000123,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000379,006O0000124,Amount,,185800.0,migration_user,2025-01-15 03:00:00
017H00000380,006O0000124,CloseDate,,2024-12-03,migration_user,2025-01-15 03:00:00
017H00000381,006O0000124,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000382,006O0000125,Amount,,15700.0,migration_user,2025-01-15 03:00:00
017H00000383,006O0000125,CloseDate,,2024-06-11,migration_user,2025-01-15 03:00:00
017H00000384,006O0000125,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000385,006O0000126,Amount,,60100.0,migration_user,2025-01-15 03:00:00
017H00000386,006O0000126,CloseDate,,2024-07-14,migration_user,2025-01-15 03:00:00
017H00000387,006O0000126,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000388,006O0000127,Amount,,9900.0,migration_user,2025-01-15 03:00:00
017H00000389,006O0000127,CloseDate,,2024-09-08,migration_user,2025-01-15 03:00:00
017H00000390,006O0000127,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000391,006O0000128,Amount,,8700.0,migration_user,2025-01-15 03:00:00
017H00000392,006O0000128,CloseDate,,2024-07-24,migration_user,2025-01-15 03:00:00
017H00000393,006O0000128,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000394,006O0000129,Amount,,30500.0,migration_user,2025-01-15 03:00:00
017H00000395,006O0000129,CloseDate,,2024-06-10,migration_user,2025-01-15 03:00:00
017H00000396,006O0000129,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000397,006O0000130,Amount,,40500.0,migration_user,2025-01-15 03:00:00
017H00000398,006O0000130,CloseDate,,2024-07-03,migration_user,2025-01-15 03:00:00
017H00000399,006O0000130,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000400,006O0000131,Amount,,36700.0,migration_user,2025-01-15 03:00:00
017H00000401,006O0000131,CloseDate,,2024-08-22,migration_user,2025-01-15 03:00:00
017H00000402,006O0000131,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000403,006O0000132,Amount,,15400.0,migration_user,2025-01-15 03:00:00
017H00000404,006O0000132,CloseDate,,2024-06-12,migration_user,2025-01-15 03:00:00
017H00000405,006O0000132,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000406,006O0000133,Amount,,13000.0,migration_user,2025-01-15 03:00:00
017H00000407,006O0000133,CloseDate,,2024-07-02,migration_user,2025-01-15 03:00:00
017H00000408,006O0000133,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000409,006O0000134,Amount,,27600.0,migration_user,2025-01-15 03:00:00
017H00000410,006O0000134,CloseDate,,2024-07-18,migration_user,2025-01-15 03:00:00
017H00000411,006O0000134,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000412,006O0000135,Amount,,29200.0,migration_user,2025-01-15 03:00:00
017H00000413,006O0000135,CloseDate,,2024-06-14,migration_user,2025-01-15 03:00:00
017H00000414,006O0000135,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000415,006O0000136,Amount,,48600.0,migration_user,2025-01-15 03:00:00
017H00000416,006O0000136,CloseDate,,2024-06-18,migration_user,2025-01-15 03:00:00
017H00000417,006O0000136,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000418,006O0000137,Amount,,5400.0,migration_user,2025-01-15 03:00:00
017H00000419,006O0000137,CloseDate,,2024-06-25,migration_user,2025-01-15 03:00:00
017H00000420,006O0000137,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000421,006O0000138,Amount,,120200.0,migration_user,2025-01-15 03:00:00
017H00000422,006O0000138,CloseDate,,2024-07-02,migration_user,2025-01-15 03:00:00
017H00000423,006O0000138,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000424,006O0000139,Amount,,22600.0,migration_user,2025-01-15 03:00:00
017H00000425,006O0000139,CloseDate,,2024-08-05,migration_user,2025-01-15 03:00:00
017H00000426,006O0000139,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000427,006O0000140,Amount,,27000.0,migration_user,2025-01-15 03:00:00
017H00000428,006O0000140,CloseDate,,2024-06-30,migration_user,2025-01-15 03:00:00
017H00000429,006O0000140,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000430,006O0000141,Amount,,65700.0,migration_user,2025-01-15 03:00:00
017H00000431,006O0000141,CloseDate,,2024-08-30,migration_user,2025-01-15 03:00:00
017H00000432,006O0000141,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000433,006O0000142,Amount,,30900.0,migration_user,2025-01-15 03:00:00
017H00000434,006O0000142,CloseDate,,2024-07-09,migration_user,2025-01-15 03:00:00
017H00000435,006O0000142,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000436,006O0000143,Amount,,11900.0,migration_user,2025-01-15 03:00:00
017H00000437,006O0000143,CloseDate,,2024-06-24,migration_user,2025-01-15 03:00:00
017H00000438,006O0000143,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000439,006O0000144,Amount,,4100.0,migration_user,2025-01-15 03:00:00
017H00000440,006O0000144,CloseDate,,2024-07-10,migration_user,2025-01-15 03:00:00
017H00000441,006O0000144,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000442,006O0000145,Amount,,24100.0,migration_user,2025-01-15 03:00:00
017H00000443,006O0000145,CloseDate,,2024-12-30,migration_user,2025-01-15 03:00:00
017H00000444,006O0000145,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000445,006O0000146,Amount,,11900.0,migration_user,2025-01-15 03:00:00
017H00000446,006O0000146,CloseDate,,2024-07-08,migration_user,2025-01-15 03:00:00
017H00000447,006O0000146,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000448,006O0000147,Amount,,87600.0,migration_user,2025-01-15 03:00:00
017H00000449,006O0000147,CloseDate,,2024-08-15,migration_user,2025-01-15 03:00:00
017H00000450,006O0000147,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000451,006O0000148,Amount,,62400.0,migration_user,2025-01-15 03:00:00
017H00000452,006O0000148,CloseDate,,2025-01-11,migration_user,2025-01-15 03:00:00
017H00000453,006O0000148,StageName,,3 - Technical Validation,migration_user,2025-01-15 03:00:00
017H00000454,006O0000148,CloseDate,2025-01-11,2025-03-08,005A0001,2025-01-21 11:00:00
017H00000455,006O0000148,CloseDate,2025-03-08,2025-03-22,005A0001,2025-03-11 11:00:00
017H00000456,006O0000148,StageName,3 - Technical Validation,Closed Lost,005A0001,2025-03-21 00:55:51
017H00000457,006O0000148,ForecastCategoryName,Best Case,Omitted,005A0001,2025-03-21 00:55:51
017H00000458,006O0000148,CloseDate,2025-03-22,2025-03-20,005A0001,2025-03-21 00:55:51
017H00000459,006O0000149,Amount,,7000.0,migration_user,2025-01-15 03:00:00
017H00000460,006O0000149,CloseDate,,2024-07-09,migration_user,2025-01-15 03:00:00
017H00000461,006O0000149,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000462,006O0000150,Amount,,10400.0,migration_user,2025-01-15 03:00:00
017H00000463,006O0000150,CloseDate,,2024-08-14,migration_user,2025-01-15 03:00:00
017H00000464,006O0000150,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000465,006O0000151,Amount,,70200.0,migration_user,2025-01-15 03:00:00
017H00000466,006O0000151,CloseDate,,2024-07-01,migration_user,2025-01-15 03:00:00
017H00000467,006O0000151,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000468,006O0000152,Amount,,10700.0,migration_user,2025-01-15 03:00:00
017H00000469,006O0000152,CloseDate,,2024-11-15,migration_user,2025-01-15 03:00:00
017H00000470,006O0000152,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000471,006O0000153,Amount,,12400.0,migration_user,2025-01-15 03:00:00
017H00000472,006O0000153,CloseDate,,2024-08-23,migration_user,2025-01-15 03:00:00
017H00000473,006O0000153,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000474,006O0000154,Amount,,18200.0,migration_user,2025-01-15 03:00:00
017H00000475,006O0000154,CloseDate,,2024-07-13,migration_user,2025-01-15 03:00:00
017H00000476,006O0000154,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000477,006O0000155,Amount,,28800.0,migration_user,2025-01-15 03:00:00
017H00000478,006O0000155,CloseDate,,2024-06-17,migration_user,2025-01-15 03:00:00
017H00000479,006O0000155,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000480,006O0000156,Amount,,45300.0,migration_user,2025-01-15 03:00:00
017H00000481,006O0000156,CloseDate,,2024-06-21,migration_user,2025-01-15 03:00:00
017H00000482,006O0000156,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000483,006O0000157,Amount,,8100.0,migration_user,2025-01-15 03:00:00
017H00000484,006O0000157,CloseDate,,2024-06-29,migration_user,2025-01-15 03:00:00
017H00000485,006O0000157,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000486,006O0000158,Amount,,16300.0,migration_user,2025-01-15 03:00:00
017H00000487,006O0000158,CloseDate,,2024-07-27,migration_user,2025-01-15 03:00:00
017H00000488,006O0000158,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000489,006O0000159,Amount,,18200.0,migration_user,2025-01-15 03:00:00
017H00000490,006O0000159,CloseDate,,2024-10-10,migration_user,2025-01-15 03:00:00
017H00000491,006O0000159,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000492,006O0000160,Amount,,43900.0,migration_user,2025-01-15 03:00:00
017H00000493,006O0000160,CloseDate,,2024-07-09,migration_user,2025-01-15 03:00:00
017H00000494,006O0000160,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000495,006O0000161,Amount,,7600.0,migration_user,2025-01-15 03:00:00
017H00000496,006O0000161,CloseDate,,2024-09-18,migration_user,2025-01-15 03:00:00
017H00000497,006O0000161,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000498,006O0000162,Amount,,26500.0,migration_user,2025-01-15 03:00:00
017H00000499,006O0000162,CloseDate,,2024-07-13,migration_user,2025-01-15 03:00:00
017H00000500,006O0000162,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000501,006O0000163,Amount,,8500.0,migration_user,2025-01-15 03:00:00
017H00000502,006O0000163,CloseDate,,2024-08-22,migration_user,2025-01-15 03:00:00
017H00000503,006O0000163,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000504,006O0000164,Amount,,14600.0,migration_user,2025-01-15 03:00:00
017H00000505,006O0000164,CloseDate,,2024-12-07,migration_user,2025-01-15 03:00:00
017H00000506,006O0000164,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000507,006O0000165,Amount,,34300.0,migration_user,2025-01-15 03:00:00
017H00000508,006O0000165,CloseDate,,2024-09-24,migration_user,2025-01-15 03:00:00
017H00000509,006O0000165,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000510,006O0000166,Amount,,32200.0,migration_user,2025-01-15 03:00:00
017H00000511,006O0000166,CloseDate,,2024-08-01,migration_user,2025-01-15 03:00:00
017H00000512,006O0000166,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000513,006O0000167,Amount,,17200.0,migration_user,2025-01-15 03:00:00
017H00000514,006O0000167,CloseDate,,2024-07-09,migration_user,2025-01-15 03:00:00
017H00000515,006O0000167,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000516,006O0000168,Amount,,7700.0,migration_user,2025-01-15 03:00:00
017H00000517,006O0000168,CloseDate,,2024-09-14,migration_user,2025-01-15 03:00:00
017H00000518,006O0000168,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000519,006O0000169,Amount,,20100.0,migration_user,2025-01-15 03:00:00
017H00000520,006O0000169,CloseDate,,2024-11-08,migration_user,2025-01-15 03:00:00
017H00000521,006O0000169,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000522,006O0000170,Amount,,96000.0,migration_user,2025-01-15 03:00:00
017H00000523,006O0000170,CloseDate,,2024-09-12,migration_user,2025-01-15 03:00:00
017H00000524,006O0000170,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000525,006O0000171,Amount,,18600.0,migration_user,2025-01-15 03:00:00
017H00000526,006O0000171,CloseDate,,2024-09-09,migration_user,2025-01-15 03:00:00
017H00000527,006O0000171,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000528,006O0000172,Amount,,43600.0,migration_user,2025-01-15 03:00:00
017H00000529,006O0000172,CloseDate,,2024-10-11,migration_user,2025-01-15 03:00:00
017H00000530,006O0000172,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000531,006O0000173,Amount,,37600.0,migration_user,2025-01-15 03:00:00
017H00000532,006O0000173,CloseDate,,2024-10-23,migration_user,2025-01-15 03:00:00
017H00000533,006O0000173,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000534,006O0000174,Amount,,53400.0,migration_user,2025-01-15 03:00:00
017H00000535,006O0000174,CloseDate,,2024-07-30,migration_user,2025-01-15 03:00:00
017H00000536,006O0000174,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000537,006O0000175,Amount,,37500.0,migration_user,2025-01-15 03:00:00
017H00000538,006O0000175,CloseDate,,2024-08-07,migration_user,2025-01-15 03:00:00
017H00000539,006O0000175,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000540,006O0000176,Amount,,49800.0,migration_user,2025-01-15 03:00:00
017H00000541,006O0000176,CloseDate,,2024-07-17,migration_user,2025-01-15 03:00:00
017H00000542,006O0000176,StageName,,Closed Won,migration_user,2025-01-15 03:00:00
017H00000543,006O0000177,Amount,,68000.0,migration_user,2025-01-15 03:00:00
017H00000544,006O0000177,CloseDate,,2024-08-13,migration_user,2025-01-15 03:00:00
017H00000545,006O0000177,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000546,006O0000178,Amount,,10400.0,migration_user,2025-01-15 03:00:00
017H00000547,006O0000178,CloseDate,,2024-07-21,migration_user,2025-01-15 03:00:00
017H00000548,006O0000178,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000549,006O0000179,Amount,,22600.0,migration_user,2025-01-15 03:00:00
017H00000550,006O0000179,CloseDate,,2024-09-06,migration_user,2025-01-15 03:00:00
017H00000551,006O0000179,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000552,006O0000180,Amount,,7800.0,migration_user,2025-01-15 03:00:00
017H00000553,006O0000180,CloseDate,,2024-10-23,migration_user,2025-01-15 03:00:00
017H00000554,006O0000180,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000555,006O0000181,Amount,,62000.0,migration_user,2025-01-15 03:00:00
017H00000556,006O0000181,CloseDate,,2024-08-14,migration_user,2025-01-15 03:00:00
017H00000557,006O0000181,StageName,,Closed Lost,migration_user,2025-01-15 03:00:00
017H00000558,006O0000182,Amount,,17600.0,migration_user,2025-01-15 03:00:00
