opportunity_id,opportunity_name,account_id,opportunity_type,lead_source,owner_id,created_date,close_date,stage_name,forecast_category,amount,currency,is_closed,is_won,loss_reason,primary_competitor,primary_workspace_id,next_step,last_activity_date
006O0000147,Oriopath - New Business,001A001308,New Business,Product-led (PQL),005A0000,2024-05-24,2024-08-15,Closed Won,,87600.00,EUR,1,1,,,ws_022499,,2025-01-17
006O0000148,Borealine - New Business,001A001903,New Business,Outbound,005A0001,2024-05-24,2025-03-20,Closed Lost,Omitted,62400.00,EUR,1,0,,,,,2025-03-30
006O0000149,Deltamark - New Business,001A002128,New Business,Partner,005A0002,2024-05-24,2024-07-09,Closed Lost,,7000.00,EUR,1,0,Chose self-hosted Community edition,Power Automate,,,2025-01-17
006O0000150,Pirastack - New Business,001A001200,New Business,Product-led (PQL),005A0000,2024-05-25,2024-08-14,Closed Lost,,10400.00,USD,1,0,,,ws_006368,,2025-01-16
006O0000151,Deltafield - New Business,001A006780,New Business,Product-led (PQL),005A0006,2024-05-26,2024-07-01,Closed Won,,70200.00,EUR,1,1,,,ws_006458,,2025-01-23
006O0000152,Lumoline - New Business,001A007854,New Business,Product-led (PQL),005A0004,2024-05-26,2024-11-15,Closed Lost,,10700.00,GBP,1,0,Chose self-hosted Community edition,,ws_012247,,2025-01-24
006O0000153,Nexawave - New Business,001A006737,New Business,Product-led (PQL),005A0000,2024-05-27,2024-08-23,Closed Lost,,12400.00,USD,1,0,Unresponsive,,ws_014134,,2025-01-22
006O0000154,Opalpoint - New Business,001A005510,New Business,Inbound,005A0002,2024-05-27,2024-07-13,Closed Won,,18200.00,EUR,1,1,,,ws_015976,,2025-01-21
006O0000155,Granlabs - New Business,001A003915,New Business,Product-led (PQL),005A0011,2024-05-28,2024-06-17,Closed Lost,,28800.00,EUR,1,0,No decision / status quo,Zapier,ws_001129,,2025-01-23
006O0000156,Nexasys - New Business,001A001440,New Business,Product-led (PQL),005A0004,2024-05-28,2024-06-21,Closed Lost,,45300.00,GBP,1,0,No decision / status quo,,ws_019619,,2025-01-22
006O0000157,Nordgrid - New Business,001A004742,New Business,Inbound,005A0004,2024-05-28,2024-06-29,Closed Lost,,8100.00,USD,1,0,Chose self-hosted Community edition,Zapier,ws_013153,,2025-01-23
006O0000158,Fjelnet - New Business,001A007845,New Business,Inbound,005A0005,2024-05-28,2024-07-27,Closed Lost,,16300.00,GBP,1,0,Champion left,Zapier,ws_014756,,2025-01-24
006O0000159,Ivenwave - New Business,001A006580,New Business,Outbound,005A0000,2024-05-28,2024-10-10,Closed Lost,,18200.00,USD,1,0,No decision / status quo,Make,,,2025-01-16
006O0000160,Yaraworks - New Business,001A002791,New Business,Product-led (PQL),005A0002,2024-05-29,2024-07-09,Closed Won,,43900.00,EUR,1,1,,,ws_023276,,2025-01-19
006O0000161,Solvmark - New Business,001A005182,New Business,Marketing (MQL),005A0002,2024-05-29,2024-09-18,Closed Lost,,7600.00,EUR,1,0,Competitor - Zapier,,,,2025-01-17
006O0000162,Ivenstack - New Business,001A005525,New Business,Marketing (MQL),005A0002,2024-05-29,2024-07-13,Closed Lost,,26500.00,USD,1,0,Competitor - Zapier,Zapier,,,2025-01-20
006O0000163,Cobalware - New Business,001A003233,New Business,Outbound,005A0001,2024-05-29,2024-08-22,Closed Lost,,8500.00,EUR,1,0,Chose self-hosted Community edition,,,,2025-01-17
006O0000164,Talalogic - New Business,001A004653,New Business,Outbound,005A0001,2024-05-29,2024-12-07,Closed Lost,,14600.00,EUR,1,0,Competitor - Make,Make,,,2025-01-21
006O0000165,Sellafield - New Business,001A002547,New Business,Partner,005A0001,2024-05-29,2024-09-24,Closed Lost,,34300.00,EUR,1,0,Price / budget,,,,2025-01-18
006O0000166,Solvware - New Business,001A005908,New Business,Product-led (PQL),005A0004,2024-05-30,2024-08-01,Closed Won,,32200.00,EUR,1,1,,,ws_007861,,2025-01-20
006O0000167,Runemark - New Business,001A006213,New Business,Product-led (PQL),005A0006,2024-05-30,2024-07-09,Closed Won,,17200.00,USD,1,1,,Zapier,ws_011708,,2025-01-24
006O0000168,Granworks - New Business,001A005653,New Business,Product-led (PQL),005A0011,2024-05-31,2024-09-14,Closed Lost,,7700.00,EUR,1,0,Competitor - Power Automate,Custom scripts,ws_004184,,2025-01-23
006O0000169,Wendgrid - New Business,001A005939,New Business,Product-led (PQL),005A0001,2024-05-31,2024-11-08,Closed Lost,,20100.00,USD,1,0,Price / budget,Custom scripts,ws_004361,,2025-01-15
006O0000170,Grancore - New Business,001A004675,New Business,Product-led (PQL),005A0001,2024-06-01,2024-09-12,Closed Lost,,96000.00,EUR,1,0,Price / budget,,ws_006863,,2025-01-21
006O0000171,Sellasys - New Business,001A001910,New Business,Product-led (PQL),005A0002,2024-06-01,2024-09-09,Closed Lost,,18600.00,EUR,1,0,Competitor - Make,,ws_016296,,2025-01-21
006O0000172,Opalstack - New Business,001A004483,New Business,Product-led (PQL),005A0003,2024-06-01,2024-10-11,Closed Won,,43600.00,GBP,1,1,,,ws_019525,,2025-01-22
006O0000173,Fjelpath - New Business,001A001669,New Business,,005A0001,2024-06-01,2024-10-23,Closed Lost,,37600.00,USD,1,0,,Make,,,2025-01-20
006O0000174,Cirafield - New Business,001A005799,New Business,Inbound,005A0006,2024-06-02,2024-07-30,Closed Lost,,53400.00,EUR,1,0,Champion left,,ws_001475,,2025-01-16
006O0000175,Ivenpath - New Business,001A008309,New Business,,005A0002,2024-06-02,2024-08-07,Closed Lost,,37500.00,USD,1,0,,,,,2025-01-20
006O0000176,Halosys - New Business,001A008819,New Business,Product-led (PQL),005A0005,2024-06-04,2024-07-17,Closed Won,,49800.00,USD,1,1,,Custom scripts,ws_006695,,2025-01-16
006O0000177,Xenopath - New Business,001A008970,New Business,Product-led (PQL),005A0012,2024-06-04,2024-08-13,Closed Lost,,68000.00,USD,1,0,Chose self-hosted Community edition,Make,ws_009883,,2025-01-18
006O0000178,Opalline - New Business,001A007344,New Business,Product-led (PQL),005A0011,2024-06-05,2024-07-21,Closed Lost,,10400.00,EUR,1,0,Chose self-hosted Community edition,,ws_001792,,2025-01-21
006O0000179,Wendmark - New Business,001A008291,New Business,Marketing (MQL),005A0007,2024-06-05,2024-09-06,Closed Lost,,22600.00,USD,1,0,Timing,Power Automate,,,2025-01-15
006O0000180,Lumoworks - New Business,001A002330,New Business,Marketing (MQL),005A0012,2024-06-05,2024-10-23,Closed Lost,,7800.00,USD,1,0,No decision / status quo,Tray.io,,,2025-01-17
006O0000181,Xenopoint - New Business,001A005237,New Business,Product-led (PQL),005A0001,2024-06-06,2024-08-14,Closed Lost,,62000.00,EUR,1,0,Competitor - Zapier,Zapier,ws_023381,,2025-01-22
006O0000182,Quarmark - New Business,001A006196,New Business,Inbound,005A0012,2024-06-06,2024-08-17,Closed Lost,,17600.00,USD,1,0,,Power Automate,ws_005272,,2025-01-20
006O0000183,Orioline - New Business,001A003918,New Business,Marketing (MQL),005A0012,2024-06-06,2024-10-28,Closed Lost,,126000.00,USD,1,0,Security / compliance review,,,,2025-01-24
006O0000184,Haloflow - New Business,001A000140,New Business,Outbound,005A0006,2024-06-06,2024-07-22,Closed Lost,,37200.00,EUR,1,0,Competitor - Workato,Workato,,,2025-01-18
006O0000185,Runebridge - New Business,001A001362,New Business,Partner,005A0012,2024-06-06,2024-08-21,Closed Lost,,9400.00,USD,1,0,Other,,,,2025-01-22
006O0000186,Sellavik - New Business,001A006330,New Business,Product-led (PQL),005A0011,2024-06-07,2024-07-19,Closed Lost,,29900.00,EUR,1,0,Price / budget,,ws_020047,,2025-01-22
006O0000187,Kestpath - New Business,001A006503,New Business,Product-led (PQL),005A0012,2024-06-07,2024-07-10,Closed Won,,31000.00,USD,1,1,,Power Automate,ws_023670,,2025-01-21
006O0000188,Stragrid - New Business,001A001243,New Business,Product-led (PQL),005A0000,2024-06-07,2024-07-15,Closed Lost,,51900.00,EUR,1,0,,,ws_019517,,2025-01-15
006O0000189,Yaralabs - New Business,001A008687,New Business,Partner,005A0004,2024-06-08,2024-08-11,Closed Lost,,41300.00,GBP,1,0,Chose self-hosted Community edition,Power Automate,,,2025-01-22
006O0000190,Nexavik - New Business,001A007873,New Business,Product-led (PQL),005A0001,2024-06-09,2024-08-11,Closed Won,,14000.00,EUR,1,1,,Workato,ws_019964,,2025-01-24
006O0000191,Halovik - New Business,001A000215,New Business,Inbound,005A0012,2024-06-10,2025-04-24,Closed Lost,Omitted,186400.00,USD,1,0,Security / compliance review,,ws_004392,,2025-04-28
006O0000192,Pirapath - New Business,001A005546,New Business,Inbound,005A0001,2024-06-10,2024-08-09,Closed Won,,15800.00,USD,1,1,,Zapier,ws_009709,,2025-01-22
006O0000193,Junotech - New Business,001A001108,New Business,Product-led (PQL),005A0001,2024-06-11,2024-09-27,Closed Lost,,43500.00,USD,1,0,Competitor - Zapier,,ws_011558,,2025-01-20
006O0000194,Boreacore - New Business,001A008053,New Business,Product-led (PQL),005A0012,2024-06-11,2024-09-15,Closed Lost,,143100.00,USD,1,0,Security / compliance review,Custom scripts,ws_012912,,2025-01-23
006O0000195,Strapoint - New Business,001A008155,New Business,Inbound,005A0011,2024-06-12,2024-07-17,Closed Lost,,8900.00,USD,1,0,Chose self-hosted Community edition,,ws_016514,,2025-01-17
006O0000196,Junoworks - New Business,001A006915,New Business,Product-led (PQL),005A0012,2024-06-13,2024-08-07,Closed Lost,,18000.00,USD,1,0,Competitor - Zapier,,ws_000385,,2025-01-18
006O0000197,Kesttech - New Business,001A000232,New Business,Product-led (PQL),005A0000,2024-06-13,2024-10-09,Closed Won,,203700.00,USD,1,1,,,ws_013825,,2025-01-16
006O0000198,Vexlabs - New Business,001A008860,New Business,,005A0005,2024-06-14,2024-07-02,Closed Lost,,18000.00,GBP,1,0,Unresponsive,,,,2025-01-21
006O0000199,Kestline - New Business,001A002183,New Business,Marketing (MQL),005A0001,2024-06-14,2025-05-03,Closed Lost,Omitted,59600.00,EUR,1,0,No decision / status quo,,,,2025-05-11
006O0000200,Veramark - New Business,001A002195,New Business,Product-led (PQL),005A0012,2024-06-15,2024-08-01,Closed Lost,,46600.00,USD,1,0,Competitor - Power Automate,Power Automate,ws_015401,,2025-01-22
006O0000201,Junosys - New Business,001A004176,New Business,Marketing (MQL),005A0012,2024-06-17,2024-10-29,Closed Lost,,27500.00,USD,1,0,Competitor - Power Automate,Zapier,,,2025-01-24
006O0000202,Pirasys - New Business,001A002650,New Business,,005A0002,2024-06-18,2024-07-27,Closed Won,,6500.00,USD,1,1,,,ws_006852,,2025-01-15
006O0000203,Yaralabs - New Business,001A007284,New Business,Product-led (PQL),005A0005,2024-06-20,2024-07-30,Closed Lost,,27700.00,USD,1,0,Competitor - Zapier,,ws_001534,,2025-01-22
006O0000204,Vexpath - New Business,001A007871,New Business,Inbound,005A0002,2024-06-21,2024-07-10,Closed Won,,12900.00,EUR,1,1,,Zapier,ws_018932,,2025-01-16
006O0000205,Ciralogic - New Business,001A001777,New Business,,005A0011,2024-06-22,2024-09-02,Closed Lost,,39700.00,EUR,1,0,Unresponsive,,ws_014871,,2025-01-21
006O0000206,Boreaflow - New Business,001A000126,New Business,Outbound,005A0011,2024-06-22,2024-07-20,Closed Lost,,16100.00,EUR,1,0,Competitor - Make,Tray.io,,,2025-01-17
006O0000207,Valivik - New Business,001A003586,New Business,Product-led (PQL),005A0006,2024-06-23,2024-10-07,Closed Won,,22500.00,EUR,1,1,,,ws_003494,,2025-01-16
006O0000208,Vexvik - New Business,001A000890,New Business,Product-led (PQL),005A0011,2024-06-23,2024-08-01,Closed Lost,,18800.00,EUR,1,0,Competitor - Make,Make,ws_016210,,2025-01-23
006O0000209,Junolabs - New Business,001A003555,New Business,Product-led (PQL),005A0012,2024-06-24,2024-08-10,Closed Lost,,27600.00,USD,1,0,,,ws_019578,,2025-01-15
006O0000210,Halovik - New Business,001A007700,New Business,Inbound,005A0000,2024-06-24,2024-07-06,Closed Lost,,137300.00,EUR,1,0,Security / compliance review,,ws_023802,,2025-01-19
006O0000211,Runedata - New Business,001A007936,New Business,Outbound,005A0005,2024-06-24,2024-11-10,Closed Lost,,7600.00,GBP,1,0,Competitor - Make,,,,2025-01-22
006O0000212,Cirapath - New Business,001A006928,New Business,Product-led (PQL),005A0011,2024-06-25,2024-09-16,Closed Lost,,9400.00,EUR,1,0,Competitor - Make,Make,ws_023405,,2025-01-21
006O0000213,Vexstack - New Business,001A002943,New Business,Product-led (PQL),005A0002,2024-06-25,2024-07-20,Closed Won,,20300.00,EUR,1,1,,,ws_023955,,2025-01-15
006O0000214,Runenet - New Business,001A007236,New Business,Marketing (MQL),005A0007,2024-06-25,2024-12-14,Closed Lost,,196400.00,EUR,1,0,Security / compliance review,,,,2025-01-21
006O0000215,Fjelworks - New Business,001A004809,New Business,Product-led (PQL),005A0012,2024-06-26,2024-08-14,Closed Won,,30600.00,USD,1,1,,Tray.io,ws_013096,,2025-01-22
006O0000216,Zephpath - New Business,001A006630,New Business,Product-led (PQL),005A0012,2024-06-27,2024-07-22,Closed Lost,,170100.00,USD,1,0,Timing,,ws_017397,,2025-01-20
006O0000217,Runelogic - New Business,001A006158,New Business,Product-led (PQL),005A0002,2024-06-28,2024-07-29,Closed Won,,46300.00,EUR,1,1,,,ws_002232,,2025-01-19
006O0000218,Bramstack - New Business,001A003119,New Business,Product-led (PQL),005A0005,2024-06-28,2025-02-03,Closed Lost,Omitted,5500.00,GBP,1,0,Chose self-hosted Community edition,Custom scripts,ws_016630,,2025-02-05
006O0000219,Fjelmark - New Business,001A005707,New Business,Product-led (PQL),005A0012,2024-06-28,2024-08-22,Closed Lost,,0.00,USD,1,0,Competitor - Make,,ws_017203,,2025-01-24
006O0000220,Bramlogic - New Business,001A001865,New Business,Product-led (PQL),005A0012,2024-06-29,2024-08-17,Closed Won,,59900.00,USD,1,1,,,ws_007858,,2025-01-24
006O0000221,Miracore - New Business,001A002163,New Business,Partner,005A0011,2024-06-29,2024-11-29,Closed Lost,,17700.00,EUR,1,0,Competitor - Workato,,,,2025-01-15
006O0000222,Bramware - New Business,001A005500,New Business,Marketing (MQL),005A0002,2024-06-30,2024-08-15,Closed Lost,,12000.00,EUR,1,0,No decision / status quo,,,,2025-01-17
006O0000223,Junonet - New Business,001A008694,New Business,Partner,005A0012,2024-06-30,2024-09-15,Closed Lost,,9200.00,USD,1,0,Chose self-hosted Community edition,Make,,,2025-01-21
006O0000224,Yarafield - New Business,001A003365,New Business,Product-led (PQL),005A0011,2024-07-01,2024-07-25,Closed Lost,,33900.00,EUR,1,0,Chose self-hosted Community edition,Workato,ws_006578,,2025-01-17
006O0000225,Ternnet - New Business,001A005451,New Business,Product-led (PQL),005A0012,2024-07-01,2025-01-01,Closed Lost,,46600.00,USD,1,0,Competitor - Make,,ws_006928,,2025-01-16
006O0000226,Ciragrid - New Business,001A006144,New Business,Product-led (PQL),005A0012,2024-07-01,2024-08-22,Closed Lost,,19100.00,USD,1,0,Competitor - Power Automate,,ws_009647,,2025-01-22
006O0000227,Koratech - New Business,001A006403,New Business,Marketing (MQL),005A0006,2024-07-01,2024-10-01,Closed Lost,,107400.00,EUR,1,0,Price / budget,Custom scripts,,,2025-01-22
006O0000228,Ternlabs - New Business,001A007322,New Business,Outbound,005A0006,2024-07-01,2024-11-26,Closed Lost,,21600.00,EUR,1,0,Chose self-hosted Community edition,,,,2025-01-19
006O0000229,Nexadata - New Business,001A001234,New Business,Outbound,005A0004,2024-07-01,2024-09-29,Closed Lost,,15700.00,GBP,1,0,Competitor - Make,,,,2025-01-20
006O0000230,Lumologic - New Business,001A004816,New Business,Marketing (MQL),005A0004,2024-07-02,2025-03-20,Closed Lost,Omitted,38000.00,GBP,1,0,Price / budget,Workato,,,2025-03-23
006O0000231,Umbraline - New Business,001A007422,New Business,Marketing (MQL),005A0004,2024-07-02,2024-10-26,Closed Lost,,20400.00,GBP,1,0,Chose self-hosted Community edition,,,,2025-01-16
006O0000232,Yarastack - New Business,001A006266,New Business,Partner,005A0001,2024-07-02,2024-10-01,Closed Lost,,16800.00,EUR,1,0,Security / compliance review,Tray.io,,,2025-01-21
006O0000233,Coballabs - New Business,001A006141,New Business,Product-led (PQL),005A0001,2024-07-03,2024-10-13,Closed Won,,81200.00,EUR,1,1,,,ws_002985,,2025-01-20
006O0000234,Runeline - New Business,001A005578,New Business,Product-led (PQL),005A0012,2024-07-03,2024-07-26,Closed Lost,,7100.00,USD,1,0,Competitor - Zapier,Zapier,ws_021071,,2025-01-18
006O0000235,Quarmark - New Business,001A000820,New Business,Product-led (PQL),005A0002,2024-07-03,2024-07-15,Closed Won,,9900.00,EUR,1,1,,Workato,ws_022676,,2025-01-23
006O0000236,Fjelnet - New Business,001A004673,New Business,,005A0005,2024-07-03,2024-08-11,Closed Won,,22900.00,GBP,1,1,,Power Automate,ws_021729,,2025-01-19
006O0000237,Ciraworks - New Business,001A002310,New Business,Marketing (MQL),005A0006,2024-07-03,2024-10-15,Closed Lost,,43400.00,USD,1,0,Security / compliance review,,,,2025-01-18
006O0000238,Solvmark - New Business,001A006193,New Business,Product-led (PQL),005A0006,2024-07-04,2024-09-08,Closed Lost,,34200.00,EUR,1,0,Chose self-hosted Community edition,,ws_023253,,2025-01-20
006O0000239,Orioware - New Business,001A005461,New Business,Product-led (PQL),005A0001,2024-07-06,2024-09-07,Closed Won,,21100.00,EUR,1,1,,,ws_012868,,2025-01-15
006O0000240,Altolabs - New Business,001A005909,New Business,Product-led (PQL),005A0001,2024-07-07,2024-11-18,Closed Won,,18400.00,EUR,1,1,,Make,ws_006034,,2025-01-21
006O0000241,Solvwave - New Business,001A005484,New Business,Product-led (PQL),005A0012,2024-07-07,2024-12-20,Closed Lost,,144200.00,USD,1,0,,,ws_015312,,2025-01-23
006O0000242,Nordworks - New Business,001A000310,New Business,Marketing (MQL),005A0006,2024-07-07,2024-09-06,Closed Won,,9500.00,EUR,1,1,,,,,2025-01-24
006O0000243,Yaraline - New Business,001A006588,New Business,Product-led (PQL),005A0012,2024-07-09,2024-09-07,Closed Lost,,40000.00,USD,1,0,Price / budget,,ws_015305,,2025-01-19
006O0000244,Oriopoint - New Business,001A000723,New Business,Product-led (PQL),005A0012,2024-07-09,2024-07-25,Closed Lost,,16300.00,USD,1,0,Chose self-hosted Community edition,,ws_019630,,2025-01-15
006O0000245,Zephcore - New Business,001A004087,New Business,Product-led (PQL),005A0012,2024-07-10,2024-12-22,Closed Lost,,43100.00,USD,1,0,Price / budget,,ws_009183,,2025-01-16
006O0000246,Mirafield - New Business,001A003932,New Business,Product-led (PQL),005A0006,2024-07-11,2024-08-31,Closed Lost,,18200.00,EUR,1,0,Other,,ws_002414,,2025-01-19
006O0000247,Runeflow - New Business,001A008348,New Business,Product-led (PQL),005A0000,2024-07-11,2024-10-20,Closed Won,,232300.00,EUR,1,1,,,ws_023142,,2025-01-20
006O0000248,Yarapath - New Business,001A004955,New Business,Product-led (PQL),005A0005,2024-07-12,2024-08-30,Closed Lost,,18000.00,GBP,1,0,Unresponsive,,ws_005546,,2025-01-20
006O0000249,Ivennet - New Business,001A008906,New Business,Product-led (PQL),005A0011,2024-07-12,2025-01-11,Closed Lost,,31900.00,EUR,1,0,Champion left,,ws_001739,,2025-01-19
006O0000250,Asterdata - New Business,001A001181,New Business,Product-led (PQL),005A0001,2024-07-13,2024-11-01,Closed Lost,,23900.00,EUR,1,0,Timing,,ws_009976,,2025-01-24
006O0000251,Evovik - New Business,001A008936,New Business,Inbound,005A0005,2024-07-14,2024-08-31,Closed Lost,,8900.00,GBP,1,0,Chose self-hosted Community edition,,ws_004075,,2025-01-17
006O0000252,Nordgrid - New Business,001A003455,New Business,Product-led (PQL),005A0012,2024-07-15,2024-09-07,Closed Lost,,22500.00,USD,1,0,No decision / status quo,,ws_013688,,2025-01-21
006O0000253,Briobridge - New Business,001A001891,New Business,Product-led (PQL),005A0012,2024-07-16,2024-09-07,Closed Lost,,107400.00,USD,1,0,Competitor - Workato,,ws_004848,,2025-01-16
006O0000254,Solvdata - New Business,001A002369,New Business,Product-led (PQL),005A0006,2024-07-17,2024-12-25,Closed Lost,,34600.00,EUR,1,0,Competitor - Workato,Custom scripts,ws_008122,,2025-01-19
006O0000255,Yaraline - New Business,001A001672,New Business,Marketing (MQL),005A0012,2024-07-17,2025-02-28,Closed Lost,Omitted,26200.00,USD,1,0,Missing feature / integration,,,,2025-03-09
