month,account_id,arr_eur,new_arr_eur,expansion_arr_eur,contraction_arr_eur,churned_arr_eur,usage_overage_revenue_eur,total_executions
2025-02-01,001A000263,11900.00,0.00,0.00,0.00,0.00,0.00,2763
2025-03-01,001A000263,17100.00,0.00,5200.00,0.00,0.00,0.00,9453
2025-04-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,7875
2025-05-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,10055
2025-06-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,10604
2025-07-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,17040
2025-08-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,11648
2025-09-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,13757
2025-10-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,22194
2025-11-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,26623
2025-12-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,15945
2026-01-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,35386
2026-02-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,35705
2026-03-01,001A000263,17100.00,0.00,0.00,0.00,0.00,0.00,31666
2026-04-01,001A000263,20100.00,0.00,3000.00,0.00,0.00,0.00,41511
2026-05-01,001A000263,20100.00,0.00,0.00,0.00,0.00,0.00,63538
2026-06-01,001A000263,20100.00,0.00,0.00,0.00,0.00,0.00,60435
2026-07-01,001A000263,20100.00,0.00,0.00,0.00,0.00,0.00,73726
2026-08-01,001A000263,24200.00,0.00,4100.00,0.00,0.00,0.00,47567
2026-09-01,001A000263,24200.00,0.00,0.00,0.00,0.00,0.00,47966
2026-03-01,001A000266,215748.00,215748.00,0.00,0.00,0.00,0.00,2186
2026-04-01,001A000266,215748.00,0.00,0.00,0.00,0.00,0.00,4804
2026-05-01,001A000266,215748.00,0.00,0.00,0.00,0.00,0.00,5077
2026-06-01,001A000266,215748.00,0.00,0.00,0.00,0.00,0.00,3542
2026-07-01,001A000266,215748.00,0.00,0.00,0.00,0.00,0.00,191
2026-08-01,001A000266,314847.00,0.00,99099.00,0.00,0.00,0.00,182
2026-09-01,001A000266,314847.00,0.00,0.00,0.00,0.00,0.00,181
2025-10-01,001A000268,39700.00,39700.00,0.00,0.00,0.00,0.00,13903
2025-11-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,6571
2025-12-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,14690
2026-01-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,17904
2026-02-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,19441
2026-03-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,26794
2026-04-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,19213
2026-05-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,17452
2026-06-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,22104
2026-07-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,26672
2026-08-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,16126
2026-09-01,001A000268,39700.00,0.00,0.00,0.00,0.00,0.00,31497
2026-02-01,001A000304,11224.00,11224.00,0.00,0.00,0.00,0.00,13175
2026-03-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,11823
2026-04-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,10831
2026-05-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,11118
2026-06-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,12993
2026-07-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,17366
2026-08-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,15546
2026-09-01,001A000304,11224.00,0.00,0.00,0.00,0.00,0.00,18063
2024-10-01,001A000310,9500.00,9500.00,0.00,0.00,0.00,0.00,949
2024-11-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,1807
2024-12-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,2027
2025-01-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,4792
2025-02-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,7305
2025-03-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,3538
2025-04-01,001A000310,9500.00,0.00,0.00,0.00,0.00,0.00,6724
2025-05-01,001A000310,35900.00,0.00,26400.00,0.00,0.00,0.00,8036
2025-06-01,001A000310,35900.00,0.00,0.00,0.00,0.00,0.00,11502
2025-07-01,001A000310,35900.00,0.00,0.00,0.00,0.00,0.00,10982
2025-08-01,001A000310,35900.00,0.00,0.00,0.00,0.00,0.00,9235
2025-09-01,001A000310,35900.00,0.00,0.00,0.00,0.00,0.00,10978
2025-10-01,001A000310,41900.00,0.00,6000.00,0.00,0.00,0.00,12442
2025-11-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,18435
2025-12-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,13412
2026-01-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,17513
2026-02-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,18777
2026-03-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,26981
2026-04-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,29973
2026-05-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,37252
2026-06-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,30913
2026-07-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,54879
2026-08-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,45323
2026-09-01,001A000310,41900.00,0.00,0.00,0.00,0.00,0.00,42975
2025-08-01,001A000347,15444.00,15444.00,0.00,0.00,0.00,0.00,36237
2025-09-01,001A000347,15444.00,0.00,0.00,0.00,0.00,0.00,54652
2025-10-01,001A000347,15444.00,0.00,0.00,0.00,0.00,0.00,61062
2025-11-01,001A000347,15444.00,0.00,0.00,0.00,0.00,0.19,77267
2025-12-01,001A000347,15444.00,0.00,0.00,0.00,0.00,0.00,62075
2026-01-01,001A000347,15444.00,0.00,0.00,0.00,0.00,149.96,114711
2026-02-01,001A000347,15444.00,0.00,0.00,0.00,0.00,19.14,82005
2026-03-01,001A000347,15444.00,0.00,0.00,0.00,0.00,350.07,164737
2026-04-01,001A000347,15444.00,0.00,0.00,0.00,0.00,5.57,78613
2026-05-01,001A000347,15444.00,0.00,0.00,0.00,0.00,792.34,275306
2026-06-01,001A000347,15444.00,0.00,0.00,0.00,0.00,254.09,140742
2026-07-01,001A000347,15444.00,0.00,0.00,0.00,0.00,593.33,225553
2026-08-01,001A000347,15444.00,0.00,0.00,0.00,0.00,468.36,194311
2026-09-01,001A000347,15444.00,0.00,0.00,0.00,0.00,554.37,215813
2026-08-01,001A000351,36000.00,36000.00,0.00,0.00,0.00,0.00,7088
2026-09-01,001A000351,36000.00,0.00,0.00,0.00,0.00,0.00,4517
2025-04-01,001A000359,24472.00,24472.00,0.00,0.00,0.00,0.00,42965
2025-05-01,001A000359,24472.00,0.00,0.00,0.00,0.00,0.00,62179
2025-06-01,001A000359,24472.00,0.00,0.00,0.00,0.00,0.00,45994
2025-07-01,001A000359,24472.00,0.00,0.00,0.00,0.00,0.00,75442
2025-08-01,001A000359,31556.00,0.00,7084.00,0.00,0.00,0.00,44941
2025-09-01,001A000359,31556.00,0.00,0.00,0.00,0.00,0.00,82214
2025-10-01,001A000359,31556.00,0.00,0.00,0.00,0.00,0.00,116432
2025-11-01,001A000359,31556.00,0.00,0.00,0.00,0.00,0.00,38551
2025-12-01,001A000359,31556.00,0.00,0.00,0.00,0.00,17.49,162153
2026-01-01,001A000359,31556.00,0.00,0.00,0.00,0.00,0.00,83896
2026-02-01,001A000359,31556.00,0.00,0.00,0.00,0.00,0.00,102316
2026-03-01,001A000359,35972.00,0.00,4416.00,0.00,0.00,5.60,181259
2026-04-01,001A000359,35972.00,0.00,0.00,0.00,0.00,0.00,133629
2026-05-01,001A000359,35972.00,0.00,0.00,0.00,0.00,0.00,173092
2026-06-01,001A000359,35972.00,0.00,0.00,0.00,0.00,0.00,153639
2026-07-01,001A000359,48576.00,0.00,12604.00,0.00,0.00,0.00,211992
2026-08-01,001A000359,48576.00,0.00,0.00,0.00,0.00,0.00,133328
2026-09-01,001A000359,48576.00,0.00,0.00,0.00,0.00,0.00,208828
2024-12-01,001A000369,31924.00,31924.00,0.00,0.00,0.00,0.00,2947
2025-01-01,001A000369,31924.00,0.00,0.00,0.00,0.00,0.00,3156
2025-02-01,001A000369,31924.00,0.00,0.00,0.00,0.00,0.00,4509
2025-03-01,001A000369,31924.00,0.00,0.00,0.00,0.00,0.00,6049
2025-04-01,001A000369,31924.00,0.00,0.00,0.00,0.00,0.00,4799
2025-05-01,001A000369,31924.00,0.00,0.00,0.00,0.00,0.00,6309
2025-06-01,001A000369,45448.00,0.00,13524.00,0.00,0.00,0.00,6593
2025-07-01,001A000369,45448.00,0.00,0.00,0.00,0.00,0.00,5766
2025-08-01,001A000369,45448.00,0.00,0.00,0.00,0.00,0.00,4420
2025-09-01,001A000369,45448.00,0.00,0.00,0.00,0.00,0.00,5836
2025-10-01,001A000369,45448.00,0.00,0.00,0.00,0.00,0.00,7650
2025-11-01,001A000369,45448.00,0.00,0.00,0.00,0.00,0.00,8911
2025-12-01,001A000369,49148.00,0.00,3700.00,0.00,0.00,0.00,4029
2026-01-01,001A000369,49148.00,0.00,0.00,0.00,0.00,0.00,6791
2026-02-01,001A000369,57336.00,0.00,8188.00,0.00,0.00,0.00,6172
2026-03-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,8419
2026-04-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,5732
2026-05-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,10217
2026-06-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,9913
2026-07-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,12618
2026-08-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,8603
2026-09-01,001A000369,57336.00,0.00,0.00,0.00,0.00,0.00,10345
2026-05-01,001A000392,45632.00,45632.00,0.00,0.00,0.00,0.00,13259
2026-06-01,001A000392,45632.00,0.00,0.00,0.00,0.00,0.00,8731
2026-07-01,001A000392,45632.00,0.00,0.00,0.00,0.00,0.00,15413
2026-08-01,001A000392,45632.00,0.00,0.00,0.00,0.00,0.00,10215
2026-09-01,001A000392,45632.00,0.00,0.00,0.00,0.00,0.00,9355
2024-11-01,001A000393,38364.00,38364.00,0.00,0.00,0.00,0.00,5088
2024-12-01,001A000393,38364.00,0.00,0.00,0.00,0.00,0.00,4015
2025-01-01,001A000393,38364.00,0.00,0.00,0.00,0.00,0.00,8626
2025-02-01,001A000393,38364.00,0.00,0.00,0.00,0.00,0.00,6886
2025-03-01,001A000393,38364.00,0.00,0.00,0.00,0.00,0.00,6466
2025-04-01,001A000393,45264.00,0.00,6900.00,0.00,0.00,0.00,11685
2025-05-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,9974
2025-06-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,9700
2025-07-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,10903
2025-08-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,11185
2025-09-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,10906
2025-10-01,001A000393,45264.00,0.00,0.00,0.00,0.00,0.00,17918
2025-11-01,001A000393,56364.00,0.00,11100.00,0.00,0.00,0.00,37838
2025-12-01,001A000393,56364.00,0.00,0.00,0.00,0.00,0.00,40007
2026-01-01,001A000393,56364.00,0.00,0.00,0.00,0.00,0.00,40909
2026-02-01,001A000393,56364.00,0.00,0.00,0.00,0.00,0.00,59639
2026-03-01,001A000393,56364.00,0.00,0.00,0.00,0.00,0.00,87584
2026-04-01,001A000393,70716.00,0.00,14352.00,0.00,0.00,0.00,55678
2026-05-01,001A000393,70716.00,0.00,0.00,0.00,0.00,0.00,85908
2026-06-01,001A000393,70716.00,0.00,0.00,0.00,0.00,0.00,75427
2026-07-01,001A000393,70716.00,0.00,0.00,0.00,0.00,0.00,94006
2026-08-01,001A000393,70716.00,0.00,0.00,0.00,0.00,0.00,95986
2026-09-01,001A000393,70716.00,0.00,0.00,0.00,0.00,0.00,90701
2026-09-01,001A000400,8800.00,8800.00,0.00,0.00,0.00,0.00,14191
2026-03-01,001A000420,27140.00,27140.00,0.00,0.00,0.00,0.00,46402
2026-04-01,001A000420,27140.00,0.00,0.00,0.00,0.00,0.00,56004
2026-05-01,001A000420,27140.00,0.00,0.00,0.00,0.00,0.00,58106
2026-06-01,001A000420,27140.00,0.00,0.00,0.00,0.00,0.00,85366
2026-07-01,001A000420,27140.00,0.00,0.00,0.00,0.00,0.00,108534
2026-08-01,001A000420,27140.00,0.00,0.00,0.00,0.00,0.00,106481
2026-09-01,001A000420,32016.00,0.00,4876.00,0.00,0.00,0.00,120411
2026-02-01,001A000421,14000.00,14000.00,0.00,0.00,0.00,0.00,517
2026-03-01,001A000421,14000.00,0.00,0.00,0.00,0.00,0.00,597
2026-04-01,001A000421,14000.00,0.00,0.00,0.00,0.00,0.00,372
2026-05-01,001A000421,14000.00,0.00,0.00,0.00,0.00,0.00,685
2026-06-01,001A000421,14000.00,0.00,0.00,0.00,0.00,0.00,536
2026-07-01,001A000421,17600.00,0.00,3600.00,0.00,0.00,0.00,819
2026-08-01,001A000421,17600.00,0.00,0.00,0.00,0.00,0.00,579
2026-09-01,001A000421,17600.00,0.00,0.00,0.00,0.00,0.00,804
2025-06-01,001A000423,132800.00,132800.00,0.00,0.00,0.00,0.00,13276
2025-07-01,001A000423,132800.00,0.00,0.00,0.00,0.00,0.00,21196
2025-08-01,001A000423,132800.00,0.00,0.00,0.00,0.00,0.00,24493
2025-09-01,001A000423,132800.00,0.00,0.00,0.00,0.00,0.00,30657
2025-10-01,001A000423,132800.00,0.00,0.00,0.00,0.00,0.00,26208
2025-11-01,001A000423,143800.00,0.00,11000.00,0.00,0.00,0.00,28239
2025-12-01,001A000423,143800.00,0.00,0.00,0.00,0.00,0.00,25239
2026-01-01,001A000423,143800.00,0.00,0.00,0.00,0.00,0.00,30738
2026-02-01,001A000423,143800.00,0.00,0.00,0.00,0.00,0.00,20688
2026-03-01,001A000423,143800.00,0.00,0.00,0.00,0.00,0.00,25095
2026-04-01,001A000423,161600.00,0.00,17800.00,0.00,0.00,0.00,0
2026-05-01,001A000423,161600.00,0.00,0.00,0.00,0.00,0.00,0
2026-06-01,001A000423,0.00,0.00,0.00,0.00,-161600.00,0.00,0
2026-06-01,001A000433,11776.00,11776.00,0.00,0.00,0.00,0.00,5412
2026-07-01,001A000433,11776.00,0.00,0.00,0.00,0.00,0.00,4876
2026-08-01,001A000433,11776.00,0.00,0.00,0.00,0.00,0.00,5176
2026-09-01,001A000433,11776.00,0.00,0.00,0.00,0.00,0.00,7386
2026-09-01,001A000458,66700.00,66700.00,0.00,0.00,0.00,0.00,7933
2026-02-01,001A000470,11100.00,11100.00,0.00,0.00,0.00,0.00,2182
2026-03-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,3819
2026-04-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,3915
2026-05-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,4070
2026-06-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,2826
2026-07-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,3517
2026-08-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,3157
2026-09-01,001A000470,11100.00,0.00,0.00,0.00,0.00,0.00,5131
2026-06-01,001A000514,26200.00,26200.00,0.00,0.00,0.00,80.22,151055
2026-07-01,001A000514,26200.00,0.00,0.00,0.00,0.00,335.06,214764
2026-08-01,001A000514,26200.00,0.00,0.00,0.00,0.00,358.94,220736
2026-09-01,001A000514,26200.00,0.00,0.00,0.00,0.00,282.48,201619
2026-04-01,001A000534,223100.00,223100.00,0.00,0.00,0.00,0.00,7471
2026-05-01,001A000534,223100.00,0.00,0.00,0.00,0.00,0.00,5942
2026-06-01,001A000534,223100.00,0.00,0.00,0.00,0.00,0.00,4700
2026-07-01,001A000534,223100.00,0.00,0.00,0.00,0.00,0.00,4200
2026-08-01,001A000534,223100.00,0.00,0.00,0.00,0.00,0.00,6642
2026-09-01,001A000534,296400.00,0.00,73300.00,0.00,0.00,0.00,5107
2025-05-01,001A000564,7452.00,7452.00,0.00,0.00,0.00,0.00,1592
2025-06-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,1989
2025-07-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,2030
2025-08-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,1721
2025-09-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,1637
2025-10-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,2045
2025-11-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,2009
2025-12-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,2860
2026-01-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,2194
2026-02-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,3025
2026-03-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,3047
2026-04-01,001A000564,7452.00,0.00,0.00,0.00,0.00,0.00,1658
2026-05-01,001A000564,0.00,0.00,0.00,0.00,-7452.00,0.00,0
2025-09-01,001A000576,32200.00,32200.00,0.00,0.00,0.00,0.00,18186
2025-10-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,13253
2025-11-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,20073
2025-12-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,26144
2026-01-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,40109
2026-02-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,33168
2026-03-01,001A000576,32200.00,0.00,0.00,0.00,0.00,0.00,46816
2026-04-01,001A000576,58144.00,0.00,25944.00,0.00,0.00,0.00,64122
2026-05-01,001A000576,58144.00,0.00,0.00,0.00,0.00,0.00,56010
2026-06-01,001A000576,58144.00,0.00,0.00,0.00,0.00,0.00,81562
2026-07-01,001A000576,58144.00,0.00,0.00,0.00,0.00,0.00,72249
2026-08-01,001A000576,58144.00,0.00,0.00,0.00,0.00,0.00,64283
2026-09-01,001A000576,72144.00,0.00,14000.00,0.00,0.00,0.00,160804
2026-03-01,001A000584,16928.00,16928.00,0.00,0.00,0.00,0.00,3505
2026-04-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,3932
2026-05-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,6099
2026-06-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,2969
2026-07-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,4152
2026-08-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,3246
2026-09-01,001A000584,16928.00,0.00,0.00,0.00,0.00,0.00,5316
2026-07-01,001A000596,5888.00,5888.00,0.00,0.00,0.00,0.00,26020
2026-08-01,001A000596,5888.00,0.00,0.00,0.00,0.00,0.00,21543
2026-09-01,001A000596,5888.00,0.00,0.00,0.00,0.00,60.04,44449
2025-09-01,001A000620,18768.00,18768.00,0.00,0.00,0.00,0.00,7379
2025-10-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,8211
2025-11-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,8009
2025-12-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,4882
2026-01-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,7187
2026-02-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,7421
2026-03-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,8227
2026-04-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,8778
2026-05-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,6208
2026-06-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,5099
2026-07-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,4548
2026-08-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,6314
2026-09-01,001A000620,18768.00,0.00,0.00,0.00,0.00,0.00,4847
2025-04-01,001A000624,90344.00,90344.00,0.00,0.00,0.00,0.00,667
2025-05-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,1130
2025-06-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,952
2025-07-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,646
2025-08-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,1457
2025-09-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,2131
2025-10-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3704
2025-11-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,2992
2025-12-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,2134
2026-01-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3704
2026-02-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,2804
2026-03-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3390
2026-04-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,4331
2026-05-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3072
2026-06-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3558
2026-07-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3218
2026-08-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,2820
2026-09-01,001A000624,90344.00,0.00,0.00,0.00,0.00,0.00,3803
2026-06-01,001A000629,23828.00,23828.00,0.00,0.00,0.00,0.00,20756
2026-07-01,001A000629,23828.00,0.00,0.00,0.00,0.00,0.00,13906
2026-08-01,001A000629,23828.00,0.00,0.00,0.00,0.00,0.00,13009
2026-09-01,001A000629,23828.00,0.00,0.00,0.00,0.00,0.00,12616
2026-08-01,001A000637,22816.00,22816.00,0.00,0.00,0.00,0.00,43608
2026-09-01,001A000637,22816.00,0.00,0.00,0.00,0.00,0.00,56225
2026-08-01,001A000654,35328.00,35328.00,0.00,0.00,0.00,0.00,6903
2026-09-01,001A000654,35328.00,0.00,0.00,0.00,0.00,0.00,5087
2026-09-01,001A000661,6440.00,6440.00,0.00,0.00,0.00,196.68,81370
2026-09-01,001A000669,44500.00,44500.00,0.00,0.00,0.00,0.00,17205
2026-08-01,001A000672,4416.00,4416.00,0.00,0.00,0.00,0.00,2710
2026-09-01,001A000672,4416.00,0.00,0.00,0.00,0.00,0.00,3341
2025-08-01,001A000675,31000.00,31000.00,0.00,0.00,0.00,0.00,7038
2025-09-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,7900
2025-10-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,9562
2025-11-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,10475
2025-12-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,18493
2026-01-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,19064
2026-02-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,23991
2026-03-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,24381
2026-04-01,001A000675,31000.00,0.00,0.00,0.00,0.00,0.00,30662
2026-05-01,001A000675,46300.00,0.00,15300.00,0.00,0.00,0.00,31423
2026-06-01,001A000675,46300.00,0.00,0.00,0.00,0.00,0.00,29882
2026-07-01,001A000675,46300.00,0.00,0.00,0.00,0.00,0.00,29376
2026-08-01,001A000675,36200.00,0.00,0.00,-10100.00,0.00,0.00,27548
2026-09-01,001A000675,36200.00,0.00,0.00,0.00,0.00,0.00,22614
2026-03-01,001A000684,11224.00,11224.00,0.00,0.00,0.00,0.00,3911
2026-04-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,4160
2026-05-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,4900
2026-06-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,5796
2026-07-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,6120
2026-08-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,5771
2026-09-01,001A000684,11224.00,0.00,0.00,0.00,0.00,0.00,3763
2025-07-01,001A000685,32400.00,32400.00,0.00,0.00,0.00,0.00,628
2025-08-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,954
2025-09-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,783
2025-10-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1232
2025-11-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,788
2025-12-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1148
2026-01-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1298
2026-02-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1080
2026-03-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1499
2026-04-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1829
2026-05-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1010
2026-06-01,001A000685,32400.00,0.00,0.00,0.00,0.00,0.00,1075
2026-07-01,001A000685,35500.00,0.00,3100.00,0.00,0.00,0.00,2665
2026-08-01,001A000685,35500.00,0.00,0.00,0.00,0.00,0.00,2036
2026-09-01,001A000685,35500.00,0.00,0.00,0.00,0.00,0.00,1539
2025-05-01,001A000688,134044.00,134044.00,0.00,0.00,0.00,0.00,4401
2025-06-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,6854
2025-07-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,5750
2025-08-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,6235
2025-09-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,10346
2025-10-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,14962
2025-11-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,14583
2025-12-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,15100
2026-01-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,11740
2026-02-01,001A000688,134044.00,0.00,0.00,0.00,0.00,0.00,23304
2026-03-01,001A000688,210404.00,0.00,76360.00,0.00,0.00,0.00,22967
2026-04-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,38446
2026-05-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,54773
2026-06-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,64953
2026-07-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,65100
2026-08-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,82316
2026-09-01,001A000688,210404.00,0.00,0.00,0.00,0.00,0.00,126761
2026-03-01,001A000701,12200.00,12200.00,0.00,0.00,0.00,0.00,8936
2026-04-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,4666
2026-05-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,7520
2026-06-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,7683
2026-07-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,5865
2026-08-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,6051
2026-09-01,001A000701,12200.00,0.00,0.00,0.00,0.00,0.00,7529
2026-03-01,001A000723,19780.00,19780.00,0.00,0.00,0.00,4372.76,1192089
