month,workspace_id,plan,executions,active_workflows,active_users,ai_node_executions,distinct_integrations_used,failed_execution_rate,self_serve_mrr_eur
2024-02-01,ws_004353,Starter,1055,16,1,144,4,0.0555,24.00
2024-02-01,ws_004394,Starter,137,4,2,22,2,0.0107,24.00
2024-02-01,ws_004406,Starter,2009,21,4,310,8,0.0294,24.00
2024-02-01,ws_004419,Pro,3015,26,5,339,5,0.1101,60.00
2024-02-01,ws_004433,Starter,308,7,2,31,2,0.1068,24.00
2024-02-01,ws_004446,Starter,79,4,4,13,3,0.0133,24.00
2024-02-01,ws_004555,Starter,60,5,1,4,1,0.0870,24.00
2024-02-01,ws_004589,Starter,298,9,2,27,2,0.0471,24.00
2024-02-01,ws_004612,Starter,403,9,2,47,5,0.1637,24.00
2024-02-01,ws_004614,Starter,1028,17,7,64,4,0.0186,24.00
2024-02-01,ws_004635,Starter,496,10,3,33,2,0.0138,24.00
2024-02-01,ws_004650,Community (free),408,10,3,0,3,0.0538,0.00
2024-02-01,ws_004668,Starter,1259,20,6,146,3,0.0696,24.00
2024-02-01,ws_004707,Community (free),34,6,2,1,1,0.0351,0.00
2024-02-01,ws_004721,Starter,719,12,1,47,3,0.0241,24.00
2024-02-01,ws_004768,Community (free),27,1,2,3,2,0.0297,0.00
2024-02-01,ws_004814,Starter,545,13,6,0,3,0.0118,24.00
2024-02-01,ws_004850,Community (free),61,4,4,4,2,0.0285,0.00
2024-02-01,ws_004885,Starter,7358,40,2,836,7,0.1010,24.00
2024-02-01,ws_004982,Starter,642,13,3,63,3,0.0705,24.00
2024-02-01,ws_005041,Community (free),211,7,1,19,3,0.1122,0.00
2024-02-01,ws_005060,Community (free),,,,,,,0.00
2024-02-01,ws_005068,Starter,886,18,3,93,5,0.0080,24.00
2024-02-01,ws_005120,Community (free),,,,,,,0.00
2024-02-01,ws_005189,Starter,1191,18,1,156,4,0.0462,24.00
2024-02-01,ws_005243,Starter,356,9,4,6,4,0.0814,24.00
2024-02-01,ws_005272,Community (free),19521,58,5,4163,7,0.0181,0.00
2024-02-01,ws_005349,Starter,207,9,1,4,2,0.0510,24.00
2024-02-01,ws_005360,Community (free),,,,,,,0.00
2024-02-01,ws_005516,Starter,280,10,1,6,4,0.0624,24.00
2024-02-01,ws_005564,Starter,273,10,3,40,4,0.0077,24.00
2024-02-01,ws_005572,Community (free),255,10,2,1,3,0.0494,0.00
2024-02-01,ws_005620,Community (free),215,10,4,22,3,0.0238,0.00
2024-02-01,ws_005639,Starter,30,5,1,1,2,0.0526,24.00
2024-02-01,ws_005668,Business (self-hosted),419,9,5,31,2,0.0714,0.00
2024-02-01,ws_005694,Community (free),3224,24,3,617,5,0.0168,0.00
2024-02-01,ws_005722,Starter,6393,39,2,1158,7,0.0115,24.00
2024-02-01,ws_005755,Starter,566,15,1,12,3,0.0112,24.00
2024-02-01,ws_005759,Community (free),706,16,1,0,4,0.0357,0.00
2024-02-01,ws_005814,Starter,578,12,1,71,5,0.0849,24.00
2024-02-01,ws_005835,Community (free),,,,,,,0.00
2024-02-01,ws_005884,Community (free),193,4,1,21,5,0.0032,0.00
2024-02-01,ws_005927,Starter,260,10,3,27,2,0.0267,24.00
2024-02-01,ws_005958,Starter,285,10,1,37,3,0.0259,24.00
2024-02-01,ws_006055,Starter,392,10,5,45,5,0.0513,24.00
2024-02-01,ws_006062,Starter,62,4,2,5,3,0.0320,24.00
2024-02-01,ws_006083,Starter,367,11,1,59,3,0.0632,24.00
2024-02-01,ws_006109,Community (free),,,,,,,0.00
2024-02-01,ws_006201,Starter,61,5,2,2,2,0.0407,24.00
2024-02-01,ws_006214,Business (self-hosted),474,9,5,22,3,0.0273,0.00
2024-02-01,ws_006259,Starter,75,8,3,5,1,0.0692,24.00
2024-02-01,ws_006296,Community (free),,,,,,,0.00
2024-02-01,ws_006338,Starter,27,2,1,1,3,0.0850,24.00
2024-02-01,ws_006368,Pro,3585,28,3,622,6,0.0317,60.00
2024-02-01,ws_006414,Starter,173,6,2,15,1,0.0305,24.00
2024-02-01,ws_006434,Starter,832,13,3,39,4,0.0328,24.00
2024-02-01,ws_006435,Community (free),338,9,1,18,3,0.0929,0.00
2024-02-01,ws_006436,Starter,700,15,2,40,4,0.0381,24.00
2024-02-01,ws_006461,Starter,1303,17,2,238,4,0.0642,24.00
2024-02-01,ws_006470,Starter,389,11,5,26,3,0.0272,24.00
2024-02-01,ws_006529,Business (self-hosted),85,7,2,8,2,0.0337,0.00
2024-02-01,ws_006533,Community (free),35,3,1,1,1,0.0405,0.00
2024-02-01,ws_006578,Starter,2473,25,4,331,5,0.0375,24.00
2024-02-01,ws_006596,Starter,165,7,2,11,4,0.0426,24.00
2024-02-01,ws_006604,Starter,1303,19,3,179,3,0.0766,24.00
2024-02-01,ws_006611,Community (free),63,3,5,7,4,0.0194,0.00
2024-02-01,ws_006652,Community (free),,,,,,,0.00
2024-02-01,ws_006682,Starter,262,10,3,39,5,0.0434,24.00
2024-02-01,ws_006698,Starter,1687,18,7,194,5,0.0328,24.00
2024-02-01,ws_006730,Community (free),692,13,3,72,4,0.1163,0.00
2024-02-01,ws_006747,Community (free),123,8,1,12,2,0.0951,0.00
2024-02-01,ws_006768,Starter,115,7,3,9,1,0.0971,24.00
2024-02-01,ws_006784,Community (free),652,15,1,35,2,0.0328,0.00
2024-02-01,ws_006801,Starter,517,13,2,53,4,0.0221,24.00
2024-02-01,ws_006841,Starter,1063,17,2,154,4,0.1581,24.00
2024-02-01,ws_006858,Community (free),375,13,4,34,3,0.0947,0.00
2024-02-01,ws_006863,Starter,2721,24,4,216,6,0.0160,24.00
2024-02-01,ws_006880,Starter,1526,21,1,190,6,0.0702,24.00
2024-02-01,ws_006916,Community (free),,,,,,,0.00
2024-02-01,ws_006966,Starter,388,15,3,8,5,0.0318,24.00
2024-02-01,ws_007066,Starter,25,2,3,0,1,0.2037,24.00
2024-02-01,ws_007102,Starter,232,9,1,3,2,0.0558,24.00
2024-02-01,ws_007150,Starter,249,8,3,15,2,0.0114,24.00
2024-02-01,ws_007221,Starter,589,15,2,93,3,0.0262,24.00
2024-02-01,ws_007343,Starter,525,12,4,78,3,0.0121,24.00
2024-02-01,ws_007457,Community (free),,,,,,,0.00
2024-02-01,ws_007467,Starter,611,14,2,67,4,0.0475,24.00
2024-02-01,ws_007491,Community (free),540,10,1,76,3,0.0270,0.00
2024-02-01,ws_007498,Starter,346,8,2,6,3,0.1239,24.00
2024-02-01,ws_007564,Starter,212,8,1,0,2,0.0944,24.00
2024-02-01,ws_007576,Community (free),175,10,2,28,3,0.0401,0.00
2024-02-01,ws_007662,Starter,2455,21,2,389,4,0.0468,24.00
2024-02-01,ws_007719,Starter,121,4,2,5,2,0.0577,24.00
2024-02-01,ws_007870,Starter,91,5,4,7,3,0.0571,24.00
2024-02-01,ws_007902,Community (free),757,17,2,27,3,0.0103,0.00
2024-02-01,ws_007962,Community (free),38,4,3,2,1,0.0472,0.00
2024-02-01,ws_007977,Starter,292,9,2,25,4,0.0603,24.00
2024-02-01,ws_008009,Community (free),,,,,,,0.00
2024-02-01,ws_008114,Starter,2743,24,3,357,6,0.0753,24.00
2024-02-01,ws_008187,Starter,275,9,1,29,2,0.0042,24.00
2024-02-01,ws_008250,Starter,117,8,1,14,5,0.0180,24.00
2024-02-01,ws_008299,Community (free),,,,,,,0.00
2024-02-01,ws_008307,Community (free),359,10,3,35,4,0.0113,0.00
2024-02-01,ws_008308,Starter,1174,20,5,165,4,0.0707,24.00
2024-02-01,ws_008310,Starter,332,10,2,24,4,0.0877,24.00
2024-02-01,ws_008342,Starter,116,7,2,2,3,0.0588,24.00
2024-02-01,ws_008351,Starter,489,12,1,5,3,0.0680,24.00
2024-02-01,ws_008438,Community (free),,,,,,,0.00
2024-02-01,ws_008445,Starter,44,2,2,0,1,0.0189,24.00
2024-02-01,ws_008512,Community (free),466,10,3,20,3,0.0776,0.00
2024-02-01,ws_008515,Starter,124,7,2,6,2,0.0057,24.00
2024-02-01,ws_008532,Community (free),543,12,3,9,3,0.0068,0.00
2024-02-01,ws_008563,Starter,539,14,3,26,4,0.0038,24.00
2024-02-01,ws_008619,Starter,2069,26,2,218,4,0.0386,24.00
2024-02-01,ws_008741,Starter,1200,14,2,134,5,0.0010,24.00
2024-02-01,ws_008791,Community (free),,,,,,,0.00
2024-02-01,ws_008842,Pro,3083,26,4,351,8,0.0476,60.00
2024-02-01,ws_008849,Starter,1993,21,4,139,6,0.0348,24.00
2024-02-01,ws_008886,Starter,188,10,7,24,4,0.0738,24.00
2024-02-01,ws_008901,Starter,187,5,3,9,3,0.0815,24.00
2024-02-01,ws_008908,Community (free),,,,,,,0.00
2024-02-01,ws_008938,Starter,1166,18,3,42,4,0.0437,24.00
2024-02-01,ws_008967,Starter,108,5,1,9,2,0.0446,24.00
2024-02-01,ws_008992,Starter,108,6,2,8,2,0.0207,24.00
2024-02-01,ws_009082,Community (free),554,11,3,0,4,0.0751,0.00
2024-02-01,ws_009118,Starter,65,6,4,2,1,0.0355,24.00
2024-02-01,ws_009140,Community (free),,,,,,,0.00
2024-02-01,ws_009204,Community (free),402,11,1,10,2,0.0487,0.00
2024-02-01,ws_009254,Community (free),,,,,,,0.00
2024-02-01,ws_009259,Starter,523,12,3,73,3,0.0512,24.00
2024-02-01,ws_009269,Community (free),36,3,2,3,1,0.0303,0.00
2024-02-01,ws_009283,Starter,409,8,7,31,2,0.0823,24.00
2024-02-01,ws_009303,Community (free),,,,,,,0.00
2024-02-01,ws_009403,Business (self-hosted),93,5,3,3,2,0.1331,0.00
2024-02-01,ws_009412,Community (free),856,15,4,102,3,0.0230,0.00
2024-02-01,ws_009443,Community (free),42,4,1,7,4,0.0528,0.00
2024-02-01,ws_009449,Starter,194,9,3,19,2,0.0090,24.00
2024-02-01,ws_009460,Starter,60,2,6,4,3,0.0202,24.00
2024-02-01,ws_009469,Starter,50,7,5,3,1,0.0758,24.00
2024-02-01,ws_009487,Starter,463,12,4,48,4,0.0440,24.00
2024-02-01,ws_009507,Starter,80,4,2,8,1,0.0036,24.00
2024-02-01,ws_009597,Community (free),957,15,5,100,2,0.0862,0.00
2024-02-01,ws_009647,Starter,4554,28,1,643,8,0.1487,24.00
2024-02-01,ws_009679,Business (self-hosted),750,18,3,53,3,0.0271,0.00
2024-02-01,ws_009714,Community (free),433,13,2,31,2,0.0331,0.00
2024-02-01,ws_009739,Community (free),98,6,2,9,1,0.0538,0.00
2024-02-01,ws_009808,Business (self-hosted),69,7,2,6,1,0.1670,0.00
2024-02-01,ws_009824,Starter,183,10,3,3,4,0.0935,24.00
2024-02-01,ws_009954,Community (free),506,15,4,50,4,0.0455,0.00
2024-02-01,ws_010007,Community (free),1136,18,2,129,3,0.0292,0.00
2024-02-01,ws_010057,Starter,324,7,3,44,4,0.0634,24.00
2024-02-01,ws_010088,Starter,516,13,2,43,3,0.0728,24.00
2024-02-01,ws_010098,Starter,210,9,1,0,2,0.0033,24.00
2024-02-01,ws_010199,Community (free),305,10,4,20,3,0.0288,0.00
2024-02-01,ws_010280,Business (self-hosted),139,9,1,11,2,0.0923,0.00
2024-02-01,ws_010283,Community (free),,,,,,,0.00
2024-02-01,ws_010287,Starter,40,6,2,1,2,0.0320,24.00
2024-02-01,ws_010298,Starter,474,12,3,37,3,0.0180,24.00
2024-02-01,ws_010344,Starter,2789,23,1,418,5,0.0253,24.00
2024-02-01,ws_010393,Starter,100,4,3,9,1,0.0764,24.00
2024-02-01,ws_010503,Starter,237,9,1,0,3,0.1269,24.00
2024-02-01,ws_010518,Community (free),,,,,,,0.00
2024-02-01,ws_010575,Starter,2191,24,3,205,5,0.0999,24.00
2024-02-01,ws_010612,Starter,284,8,3,27,4,0.1007,24.00
2024-02-01,ws_010655,Starter,924,16,4,111,3,0.0021,24.00
2024-02-01,ws_010661,Starter,941,13,2,89,4,0.0850,24.00
2024-02-01,ws_010668,Starter,566,13,3,14,3,0.0615,24.00
2024-02-01,ws_010723,Business (self-hosted),232,9,2,17,3,0.0139,0.00
2024-02-01,ws_010729,Starter,185,5,2,27,3,0.0149,24.00
2024-02-01,ws_010730,Starter,206,8,1,9,1,0.0413,24.00
2024-02-01,ws_010771,Starter,184,7,6,13,2,0.0643,24.00
2024-02-01,ws_010829,Starter,109,6,1,5,2,0.0399,24.00
2024-02-01,ws_010876,Community (free),1935,20,1,94,5,0.1187,0.00
2024-02-01,ws_010884,Starter,210,8,4,14,1,0.0073,24.00
2024-02-01,ws_010909,Starter,689,16,6,104,6,0.0038,24.00
2024-02-01,ws_011162,Community (free),257,10,4,6,4,0.0879,0.00
2024-02-01,ws_011182,Business (self-hosted),329,8,4,46,5,0.0150,0.00
2024-02-01,ws_011212,Community (free),,,,,,,0.00
2024-02-01,ws_011227,Community (free),1699,20,1,176,4,0.0237,0.00
2024-02-01,ws_011452,Starter,878,13,2,72,3,0.0766,24.00
2024-02-01,ws_011459,Starter,212,5,2,11,1,0.0508,24.00
2024-02-01,ws_011473,Community (free),229,8,1,4,2,0.1573,0.00
2024-02-01,ws_011485,Community (free),,,,,,,0.00
2024-02-01,ws_011497,Pro,21013,60,3,2119,7,0.0027,60.00
2024-02-01,ws_011583,Starter,448,11,2,24,3,0.0251,24.00
2024-02-01,ws_011616,Starter,868,15,1,29,4,0.0017,24.00
2024-02-01,ws_011659,Starter,654,13,2,67,3,0.0615,24.00
2024-02-01,ws_011708,Starter,614,16,3,96,5,0.0262,24.00
2024-02-01,ws_011756,Starter,92,6,1,3,1,0.0087,24.00
2024-02-01,ws_011769,Starter,60,4,1,3,2,0.0376,24.00
2024-02-01,ws_011793,Starter,351,14,3,36,4,0.1256,24.00
2024-02-01,ws_011828,Starter,251,10,3,23,1,0.1769,24.00
2024-02-01,ws_011832,Starter,119,8,1,3,4,0.0322,24.00
2024-02-01,ws_011859,Starter,272,8,2,31,1,0.0083,24.00
2024-02-01,ws_011963,Starter,43,3,4,3,4,0.0409,24.00
2024-02-01,ws_011982,Community (free),,,,,,,0.00
2024-02-01,ws_012042,Starter,157,7,1,8,2,0.0077,24.00
2024-02-01,ws_012111,Starter,476,10,2,64,4,0.1661,24.00
2024-02-01,ws_012113,Starter,232,10,4,20,4,0.0775,24.00
2024-02-01,ws_012115,Starter,193,9,4,3,2,0.0902,24.00
2024-02-01,ws_012120,Starter,260,9,3,28,4,0.0924,24.00
2024-02-01,ws_012142,Pro,3304,30,2,452,5,0.0145,60.00
2024-02-01,ws_012308,Starter,2119,21,2,319,7,0.0122,24.00
2024-02-01,ws_012325,Starter,948,14,1,92,4,0.0465,24.00
2024-02-01,ws_012403,Starter,212,8,6,34,4,0.0391,24.00
2024-02-01,ws_012434,Community (free),53,3,2,6,3,0.0192,0.00
2024-02-01,ws_012456,Community (free),,,,,,,0.00
2024-02-01,ws_012503,Starter,680,17,3,62,3,0.1398,24.00
2024-02-01,ws_012542,Starter,329,9,3,15,4,0.0067,24.00
2024-02-01,ws_012577,Community (free),132,7,2,15,4,0.0941,0.00
2024-02-01,ws_012583,Community (free),535,13,3,56,4,0.0149,0.00
2024-02-01,ws_012656,Starter,15,1,2,2,1,0.0637,24.00
2024-02-01,ws_012658,Community (free),32,3,1,0,2,0.0045,0.00
2024-02-01,ws_012687,Starter,391,13,1,38,4,0.0330,24.00
2024-02-01,ws_012755,Community (free),93,9,2,11,2,0.0040,0.00
2024-02-01,ws_012764,Starter,45,3,3,3,1,0.0026,24.00
2024-02-01,ws_012797,Starter,562,12,2,19,3,0.0230,24.00
2024-02-01,ws_012802,Starter,589,11,4,26,2,0.0244,24.00
2024-02-01,ws_012862,Community (free),136,10,4,14,3,0.0489,0.00
2024-02-01,ws_012889,Community (free),127,7,3,15,1,0.0425,0.00
2024-02-01,ws_012956,Starter,244,8,5,4,3,0.0357,24.00
2024-02-01,ws_013096,Starter,1833,21,3,182,5,0.0315,24.00
2024-02-01,ws_013138,Starter,115,4,6,12,1,0.0297,24.00
2024-02-01,ws_013149,Starter,123,8,4,1,1,0.0555,24.00
2024-02-01,ws_013182,Starter,137,7,2,14,1,0.0125,24.00
2024-02-01,ws_013250,Community (free),,,,,,,0.00
2024-02-01,ws_013321,Starter,33,3,1,7,2,0.0698,24.00
2024-02-01,ws_013375,Community (free),,,,,,,0.00
2024-02-01,ws_013409,Community (free),620,16,3,39,2,0.0571,0.00
2024-02-01,ws_013445,Pro,6810,35,5,695,6,0.0081,60.00
2024-02-01,ws_013489,Starter,2086,25,4,277,3,0.1782,24.00
2024-02-01,ws_013495,Starter,53,7,3,7,2,0.0175,24.00
2024-02-01,ws_013511,Community (free),,,,,,,0.00
2024-02-01,ws_013514,Starter,209,8,2,0,3,0.0189,24.00
2024-02-01,ws_013597,Pro,2839,28,1,224,3,0.0115,60.00
2024-02-01,ws_013608,Starter,255,9,1,38,2,0.0466,24.00
2024-02-01,ws_013621,Starter,295,11,2,20,1,0.0840,24.00
2024-02-01,ws_013646,Starter,526,13,1,37,3,0.0310,24.00
2024-02-01,ws_013701,Starter,139,5,1,0,2,0.0518,24.00
2024-02-01,ws_013745,Starter,1169,17,7,151,5,0.0587,24.00
2024-02-01,ws_013750,Community (free),1086,17,2,93,5,0.0814,0.00
2024-02-01,ws_013819,Community (free),,,,,,,0.00
2024-02-01,ws_013849,Starter,372,11,2,29,3,0.0045,24.00
2024-02-01,ws_013966,Starter,23,3,4,3,3,0.0085,24.00
2024-02-01,ws_013972,Starter,105,6,1,13,4,0.2061,24.00
2024-02-01,ws_013998,Community (free),,,,,,,0.00
2024-02-01,ws_014004,Community (free),63,4,5,6,1,0.0275,0.00
2024-02-01,ws_014062,Starter,547,10,1,54,3,0.0225,24.00
2024-02-01,ws_014076,Starter,135,9,7,16,3,0.0170,24.00
2024-02-01,ws_014086,Community (free),268,7,4,39,4,0.2239,0.00
2024-02-01,ws_014113,Starter,168,8,4,0,1,0.1322,24.00
2024-02-01,ws_014125,Starter,841,17,1,89,3,0.0195,24.00
2024-02-01,ws_014134,Starter,136,6,3,14,2,0.0243,24.00
2024-02-01,ws_014146,Starter,307,13,4,5,1,0.0105,24.00
2024-02-01,ws_014174,Starter,734,13,1,105,3,0.0277,24.00
2024-02-01,ws_014187,Starter,284,12,5,0,2,0.0658,24.00
2024-02-01,ws_014339,Community (free),6172,37,1,377,2,0.0225,0.00
2024-02-01,ws_014344,Starter,293,10,4,42,2,0.0584,24.00
2024-02-01,ws_014461,Community (free),871,16,3,111,3,0.0046,0.00
2024-02-01,ws_014469,Community (free),423,10,2,58,3,0.1022,0.00
2024-02-01,ws_014481,Community (free),49,6,2,3,1,0.0532,0.00
2024-02-01,ws_014492,Starter,286,8,5,36,1,0.0258,24.00
2024-02-01,ws_014520,Starter,646,13,2,27,4,0.0550,24.00
2024-02-01,ws_014553,Business (self-hosted),413,12,3,2,1,0.0463,0.00
2024-02-01,ws_014575,Starter,1153,19,2,208,6,0.0353,24.00
2024-02-01,ws_014702,Community (free),193,10,2,17,1,0.0431,0.00
2024-02-01,ws_014706,Community (free),99,5,1,8,1,0.0080,0.00
2024-02-01,ws_014712,Community (free),421,13,3,20,3,0.1033,0.00
2024-02-01,ws_014725,Starter,1180,18,1,108,3,0.0486,24.00
2024-02-01,ws_014792,Pro,3575,28,3,493,6,0.0174,60.00
2024-02-01,ws_014804,Community (free),,,,,,,0.00
2024-02-01,ws_014823,Starter,355,11,4,15,5,0.0526,24.00
2024-02-01,ws_014834,Community (free),299,11,1,23,4,0.0353,0.00
2024-02-01,ws_014871,Pro,7439,40,2,339,7,0.0354,60.00
2024-02-01,ws_014885,Starter,546,10,2,41,1,0.0625,24.00
2024-02-01,ws_014892,Starter,42,5,2,4,2,0.0227,24.00
2024-02-01,ws_014911,Starter,387,12,2,46,2,0.0069,24.00
2024-02-01,ws_014916,Starter,417,10,2,47,4,0.0187,24.00
2024-02-01,ws_014948,Business (self-hosted),739,12,1,58,4,0.0059,0.00
2024-02-01,ws_014968,Community (free),611,12,2,68,4,0.0165,0.00
2024-02-01,ws_014992,Starter,486,13,2,130,3,0.0474,24.00
2024-02-01,ws_015042,Starter,86,5,4,15,2,0.0209,24.00
2024-02-01,ws_015050,Community (free),,,,,,,0.00
2024-02-01,ws_015244,Starter,799,16,2,91,3,0.0470,24.00
2024-02-01,ws_015327,Starter,1521,18,3,218,4,0.0160,24.00
2024-02-01,ws_015339,Community (free),81,7,2,7,1,0.0566,0.00
2024-02-01,ws_015435,Starter,31,3,3,0,1,0.0397,24.00
2024-02-01,ws_015436,Starter,138,8,1,16,2,0.0423,24.00
2024-02-01,ws_015509,Community (free),1075,16,2,135,4,0.0427,0.00
2024-02-01,ws_015572,Community (free),,,,,,,0.00
2024-02-01,ws_015622,Starter,83,6,5,6,1,0.0854,24.00
2024-02-01,ws_015663,Community (free),294,11,1,17,4,0.0651,0.00
2024-02-01,ws_015666,Community (free),25,1,2,1,2,0.0474,0.00
2024-02-01,ws_015743,Starter,84,7,1,9,1,0.0502,24.00
2024-02-01,ws_015786,Starter,268,10,1,0,3,0.0394,24.00
2024-02-01,ws_015790,Business (self-hosted),2528,24,2,149,7,0.0355,0.00
2024-02-01,ws_015858,Community (free),170,9,5,14,1,0.1237,0.00
2024-02-01,ws_015972,Starter,278,11,2,20,2,0.0823,24.00
2024-02-01,ws_016078,Community (free),,,,,,,0.00
2024-02-01,ws_016296,Starter,844,16,2,104,4,0.0751,24.00
2024-02-01,ws_016341,Community (free),,,,,,,0.00
2024-02-01,ws_016404,Starter,125,7,2,10,2,0.0903,24.00
2024-02-01,ws_016480,Starter,50,5,2,2,3,0.1466,24.00
2024-02-01,ws_016546,Starter,49,7,2,6,1,0.0152,24.00
2024-02-01,ws_016580,Community (free),316,11,3,41,3,0.0254,0.00
2024-02-01,ws_016582,Starter,222,11,3,18,1,0.0506,24.00
2024-02-01,ws_016629,Starter,200,7,2,26,3,0.1283,24.00
2024-02-01,ws_016645,Starter,226,10,3,27,5,0.0236,24.00
2024-02-01,ws_016690,Community (free),25,3,1,3,1,0.0487,0.00
2024-02-01,ws_016746,Starter,87,6,3,6,2,0.0325,24.00
2024-02-01,ws_016783,Starter,96,7,2,3,3,0.0335,24.00
2024-02-01,ws_016788,Community (free),,,,,,,0.00
2024-02-01,ws_016809,Starter,785,17,4,20,3,0.1053,24.00
2024-02-01,ws_016816,Starter,573,13,5,14,3,0.0603,24.00
2024-02-01,ws_016913,Starter,918,17,4,40,3,0.0511,24.00
2024-02-01,ws_016923,Starter,924,19,5,137,3,0.0516,24.00
2024-02-01,ws_017033,Starter,586,11,5,50,5,0.1234,24.00
2024-02-01,ws_017034,Starter,47,4,3,4,3,0.0383,24.00
2024-02-01,ws_017116,Starter,1134,16,2,82,4,0.0124,24.00
2024-02-01,ws_017130,Community (free),36,5,1,3,2,0.0252,0.00
2024-02-01,ws_017135,Business (self-hosted),65,6,3,3,2,0.0436,0.00
2024-02-01,ws_017138,Community (free),477,14,1,49,3,0.0084,0.00
2024-02-01,ws_017154,Starter,398,13,1,63,3,0.0382,24.00
2024-02-01,ws_017203,Starter,2121,24,3,430,5,0.0304,24.00
2024-02-01,ws_017279,Starter,345,8,3,47,5,0.0189,24.00
2024-02-01,ws_017289,Starter,91,5,1,7,3,0.1023,24.00
2024-02-01,ws_017299,Starter,721,13,2,143,4,0.0544,24.00
2024-02-01,ws_017330,Community (free),84,5,1,2,2,0.0158,0.00
2024-02-01,ws_017371,Starter,150,8,1,23,2,0.0580,24.00
2024-02-01,ws_017500,Starter,518,11,2,0,2,0.0926,24.00
2024-02-01,ws_017539,Community (free),,,,,,,0.00
2024-02-01,ws_017600,Starter,706,14,2,68,5,0.0057,24.00
2024-02-01,ws_017614,Community (free),509,12,4,37,3,0.1064,0.00
2024-02-01,ws_017712,Starter,180,11,4,26,2,0.0344,24.00
2024-02-01,ws_017801,Starter,452,11,1,63,4,0.0223,24.00
2024-02-01,ws_017809,Starter,1206,17,5,167,5,0.0338,24.00
2024-02-01,ws_017883,Starter,801,13,3,25,4,0.0103,24.00
2024-02-01,ws_017899,Starter,660,13,1,46,3,0.0460,24.00
2024-02-01,ws_017935,Starter,1275,17,8,70,4,0.0732,24.00
2024-02-01,ws_018066,Starter,246,11,2,25,2,0.1268,24.00
2024-02-01,ws_018180,Starter,1012,16,3,98,5,0.0270,24.00
2024-02-01,ws_018278,Starter,2338,22,1,272,6,0.0116,24.00
2024-02-01,ws_018287,Starter,183,7,1,5,2,0.1200,24.00
2024-02-01,ws_018309,Starter,934,15,4,124,4,0.0381,24.00
2024-02-01,ws_018347,Starter,115,6,2,4,2,0.0463,24.00
2024-02-01,ws_018352,Community (free),284,9,1,32,3,0.0144,0.00
2024-02-01,ws_018412,Community (free),4682,31,5,397,6,0.0292,0.00
2024-02-01,ws_018451,Starter,31,4,2,3,2,0.0534,24.00
2024-02-01,ws_018462,Business (self-hosted),30,4,3,2,2,0.0627,0.00
2024-02-01,ws_018504,Starter,766,17,4,113,5,0.0356,24.00
2024-02-01,ws_018524,Starter,441,9,3,17,3,0.0143,24.00
2024-02-01,ws_018596,Starter,6667,36,5,426,9,0.0830,24.00
2024-02-01,ws_018604,Business (self-hosted),84,6,5,5,3,0.0185,0.00
2024-02-01,ws_018666,Starter,248,10,4,43,2,0.0090,24.00
2024-02-01,ws_018723,Community (free),363,12,2,33,3,0.0215,0.00
2024-02-01,ws_018727,Starter,1107,15,2,60,5,0.1262,24.00
2024-02-01,ws_018757,Community (free),304,10,2,10,3,0.0609,0.00
2024-02-01,ws_018780,Community (free),482,12,5,48,2,0.0769,0.00
2024-02-01,ws_018822,Starter,676,13,2,96,3,0.0175,24.00
2024-02-01,ws_018844,Starter,596,14,4,72,4,0.0882,24.00
2024-02-01,ws_018875,Business (self-hosted),284,9,3,25,4,0.0915,0.00
2024-02-01,ws_018899,Starter,790,15,4,106,6,0.0318,24.00
2024-02-01,ws_018922,Community (free),615,12,4,46,3,0.0510,0.00
2024-02-01,ws_018932,Starter,993,20,2,29,6,0.0043,24.00
2024-02-01,ws_019053,Starter,140,10,2,3,1,0.0050,24.00
2024-02-01,ws_019109,Community (free),302,14,2,0,3,0.0365,0.00
2024-02-01,ws_019111,Starter,1271,19,3,171,3,0.0404,24.00
2024-02-01,ws_019255,Pro,3314,25,3,271,6,0.0491,60.00
2024-02-01,ws_019313,Community (free),822,14,3,10,4,0.1074,0.00
2024-02-01,ws_019322,Starter,1464,18,1,149,5,0.0187,24.00
2024-02-01,ws_019328,Starter,64,7,3,3,3,0.0671,24.00
2024-02-01,ws_019356,Starter,151,5,4,18,2,0.0709,24.00
2024-02-01,ws_019398,Community (free),,,,,,,0.00
2024-02-01,ws_019450,Starter,349,11,5,3,2,0.0641,24.00
2024-02-01,ws_019454,Starter,1197,17,3,145,6,0.0177,24.00
2024-02-01,ws_019476,Starter,602,15,1,26,3,0.0294,24.00
2024-02-01,ws_019517,Starter,359,11,4,5,2,0.0107,24.00
2024-02-01,ws_019525,Starter,1190,18,4,216,5,0.0148,24.00
2024-02-01,ws_019580,Community (free),46,5,2,0,2,0.0271,0.00
2024-02-01,ws_019602,Community (free),,,,,,,0.00
2024-02-01,ws_019627,Community (free),927,18,1,0,5,0.0455,0.00
2024-02-01,ws_019658,Starter,682,14,1,97,4,0.0671,24.00
2024-02-01,ws_019671,Business (self-hosted),548,11,2,73,4,0.0147,0.00
2024-02-01,ws_019689,Starter,68,4,3,4,2,0.0257,24.00
2024-02-01,ws_019725,Starter,263,7,1,9,2,0.0572,24.00
2024-02-01,ws_019801,Starter,59,7,4,4,2,0.0276,24.00
2024-02-01,ws_019834,Starter,302,11,1,46,3,0.0019,24.00
2024-02-01,ws_019871,Starter,515,12,3,4,2,0.0025,24.00
